# 
# events
# 
# Eventid|Name|Starttime|Endtime|Latitude|Longitude|LocuncertKm|CrownLat|CrownLon|TipLat|TipLon|Type|AreaTotal|AreaSource|AreaSourceLow|AreaSourceHigh|Volume|VolumeLow|VolumeHigh|Mass|MassLow|MassHigh|H|HLow|HHigh|L|LLow|LHigh|HFreefall|HFreefallLow|HFreefallHigh|UpstreamDrainarea|PeakDischarge|PeakDischargeLow|PeakDischargeHigh|PeakFlowheight|PeakFlowheightLow|PeakFlowheightHigh|Otherdataquality1to5|LPpotential|MaxdistvhfKm|MaxdistvhfReached|MaxdisthfKm|MaxdisthfReached|MaxdistipKm|MaxdistipReached|MaxdistlpKm|MaxdistlpReached|InfraDetected|MaxdistinfraKm|MaxdistinfraReached|DatLocation|Sources
300|El Capitan|2023-02-20 19:40:59|2023-02-20 19:41:48|37.731081|-119.627161|0.0|None|None|None|None|rock fall|None|None|None|None|1595.0|None|None|None|None|None|450.0|None|None|250.0|None|None|340.0|None|None|None|None|None|None|None|None|None|4|0|None|None|198.0|1|None|None|0.0|None|None|None|None|IRIS, NCEDC, SCEDC|Collins, E.A., Allstadt, K.E., Groult, C., Hibert, C., Malet, J.-P., Toney, L.D., and Jensen, E.K., 2022, Seismogenic Landslides and other Mass Movements (ver. 2.0, December 2023): U.S. Geological Survey data release, https://doi.org/10.5066/P90VGCSK.
1552|300|Elaine Collins|Multitaper spectra (same units as Power Spectral Density) of velocity waveforms corrected for station sensitivity from closest stations with detections. Linear trend was removed and a taper was applied before generating spectra. Figure generation is automated and there may be artifacts present. Since station response was not removed to avoid adding artifacts at low frequencies for short and intermediate period stations, the lower frequency amplitudes should be interpreted with care.|None|None|None|EventData/300_ElCapitan_20Feb2023/photos_figures/300_ElCapitan_20Feb2023_spectra.png|None

# 
# reference
# 
# Refid|Eventid|ApplyAlso|LongRef|ShortRef|FileExtension|Url
291|300|None|Collins, B., 2023, personal communication.|Collins (pers. comm., 2023)|None|None
292|300|None|Alex J. Wood [@al3xjw], 20 Feb 2023, Twitter post, Accessed 27 Feb 2023, at https://twitter.com/al3xjw/status/1627822188006100993|Alex J. Wood (2023)|None|https://twitter.com/al3xjw/status/1627822188006100993

# 
# sta_nearby
# 
# SRid|Eventid|Sid|StasourceRadiusKm|Az|Baz|DetectVHF|DetectHF|DetectIP|DetectLP|DetectINFRA
207628|300|44486|151.466|301.28|120.36|None|None|None|None|None
207629|300|44487|151.466|301.28|120.36|None|None|None|None|None
207630|300|44488|151.466|301.28|120.36|None|None|None|None|None
207631|300|44489|151.466|301.28|120.36|None|None|None|None|None
207632|300|44490|151.466|301.28|120.36|None|None|None|None|None
207633|300|44491|151.466|301.28|120.36|None|None|None|None|None
207634|300|44492|173.369|219.3|38.56|None|None|None|None|None
207635|300|44493|173.369|219.3|38.56|None|None|None|None|None
207636|300|44494|173.369|219.3|38.56|None|None|None|None|None
207637|300|44495|173.369|219.3|38.56|None|None|None|None|None
207638|300|44496|173.369|219.3|38.56|None|None|None|None|None
207639|300|44497|173.369|219.3|38.56|None|None|None|None|None
207640|300|2586|198.564|277.84|96.47|None|None|None|None|None
207641|300|2587|198.564|277.84|96.47|None|None|None|None|None
207642|300|2588|198.564|277.84|96.47|None|None|None|None|None
207643|300|2589|198.564|277.84|96.47|None|None|None|None|None
207644|300|2590|198.564|277.84|96.47|None|None|None|None|None
207645|300|2591|198.564|277.84|96.47|None|None|None|None|None
207646|300|44498|93.779|316.57|136.11|None|1|None|0|None
207647|300|44499|93.779|316.57|136.11|None|1|None|0|None
207648|300|44500|93.779|316.57|136.11|None|1|None|0|None
207649|300|44501|93.779|316.57|136.11|None|1|None|0|None
207650|300|44502|93.779|316.57|136.11|None|1|None|0|None
207651|300|44503|93.779|316.57|136.11|None|1|None|0|None
207652|300|44504|46.516|262.24|81.92|None|1|None|0|None
207653|300|44505|46.516|262.24|81.92|None|1|None|0|None
207654|300|44506|46.516|262.24|81.92|None|1|None|0|None
207655|300|44507|46.516|262.24|81.92|None|1|None|0|None
207656|300|44508|46.516|262.24|81.92|None|1|None|0|None
207657|300|44509|46.516|262.24|81.92|None|1|None|0|None
207658|300|44510|135.016|140.27|320.86|None|None|None|None|None
207659|300|44511|135.016|140.27|320.86|None|None|None|None|None
207660|300|44512|135.016|140.27|320.86|None|None|None|None|None
207661|300|44513|135.016|140.27|320.86|None|None|None|None|None
207662|300|44514|135.016|140.27|320.86|None|None|None|None|None
207663|300|44515|135.016|140.27|320.86|None|None|None|None|None
207664|300|2616|74.813|296.99|116.53|None|1|None|0|None
207665|300|2617|74.813|296.99|116.53|None|1|None|0|None
207666|300|2618|74.813|296.99|116.53|None|1|None|0|None
207667|300|2619|74.813|296.99|116.53|None|1|None|0|None
207668|300|2620|74.813|296.99|116.53|None|1|None|0|None
207669|300|2621|74.813|296.99|116.53|None|1|None|0|None
207670|300|44516|57.063|328.34|148.13|None|1|None|0|None
207671|300|44517|57.063|328.34|148.13|None|1|None|0|None
207672|300|44518|57.063|328.34|148.13|None|1|None|0|None
207673|300|44519|57.063|328.34|148.13|None|1|None|0|None
207674|300|44520|57.063|328.34|148.13|None|1|None|0|None
207675|300|44521|57.063|328.34|148.13|None|1|None|0|None
207676|300|4643|128.384|155.12|335.48|None|None|None|None|None
207677|300|4644|128.384|155.12|335.48|None|None|None|None|None
207678|300|4645|128.384|155.12|335.48|None|None|None|None|None
207679|300|4646|128.384|155.12|335.48|None|None|None|None|None
207680|300|4647|128.384|155.12|335.48|None|None|None|None|None
207681|300|4648|128.384|155.12|335.48|None|None|None|None|None
207682|300|44522|126.297|174.99|355.06|None|None|None|None|None
207683|300|44523|126.297|174.99|355.06|None|None|None|None|None
207684|300|44524|126.297|174.99|355.06|None|None|None|None|None
207685|300|44525|126.297|174.99|355.06|None|None|None|None|None
207686|300|44526|126.297|174.99|355.06|None|None|None|None|None
207687|300|44527|126.297|174.99|355.06|None|None|None|None|None
207688|300|4649|52.806|148.82|329.01|None|None|None|None|None
207689|300|4650|52.806|148.82|329.01|None|None|None|None|None
207690|300|4651|52.806|148.82|329.01|None|None|None|None|None
207691|300|4652|52.806|148.82|329.01|None|None|None|None|None
207692|300|4653|52.806|148.82|329.01|None|None|None|None|None
207693|300|4654|52.806|148.82|329.01|None|None|None|None|None
207694|300|44528|73.636|218.99|38.68|None|1|None|0|None
207695|300|44529|73.636|218.99|38.68|None|1|None|0|None
207696|300|44530|73.636|218.99|38.68|None|1|None|0|None
207697|300|44531|73.636|218.99|38.68|None|1|None|0|None
207698|300|44532|73.636|218.99|38.68|None|1|None|0|None
207699|300|44533|73.636|218.99|38.68|None|1|None|0|None
207700|300|44534|161.13|161.47|341.81|None|None|None|None|None
207701|300|44535|161.13|161.47|341.81|None|None|None|None|None
207702|300|44536|161.13|161.47|341.81|None|None|None|None|None
207703|300|44537|161.13|161.47|341.81|None|None|None|None|None
207704|300|44538|161.13|161.47|341.81|None|None|None|None|None
207705|300|44539|161.13|161.47|341.81|None|None|None|None|None
207706|300|44540|82.763|242.94|62.43|None|0|None|0|None
207707|300|44541|82.763|242.94|62.43|None|0|None|0|None
207708|300|44542|82.763|242.94|62.43|None|0|None|0|None
207709|300|44543|82.763|242.94|62.43|None|0|None|0|None
207710|300|44544|82.763|242.94|62.43|None|0|None|0|None
207711|300|44545|82.763|242.94|62.43|None|0|None|0|None
207712|300|2664|183.292|256.98|75.75|None|None|None|None|None
207713|300|2665|183.292|256.98|75.75|None|None|None|None|None
207714|300|2666|183.292|256.98|75.75|None|None|None|None|None
207715|300|2667|183.292|256.98|75.75|None|None|None|None|None
207716|300|2668|183.292|256.98|75.75|None|None|None|None|None
207717|300|2669|183.292|256.98|75.75|None|None|None|None|None
207718|300|44546|36.069|196.63|16.56|None|1|None|0|None
207719|300|44547|36.069|196.63|16.56|None|1|None|0|None
207720|300|44548|36.069|196.63|16.56|None|1|None|0|None
207721|300|44549|36.069|196.63|16.56|None|1|None|0|None
207722|300|44550|36.069|196.63|16.56|None|1|None|0|None
207723|300|44551|36.069|196.63|16.56|None|1|None|0|None
207724|300|26344|152.225|261.03|79.99|None|None|None|None|None
207725|300|26345|152.225|261.03|79.99|None|None|None|None|None
207726|300|26346|152.225|261.03|79.99|None|None|None|None|None
207727|300|26347|152.225|261.03|79.99|None|None|None|None|None
207728|300|26348|152.225|261.03|79.99|None|None|None|None|None
207729|300|26349|152.225|261.03|79.99|None|None|None|None|None
207730|300|44552|131.22|114.63|295.45|None|None|None|None|None
207731|300|44553|131.22|114.63|295.45|None|None|None|None|None
207732|300|44554|131.22|114.63|295.45|None|None|None|None|None
207733|300|44555|131.22|114.63|295.45|None|None|None|None|None
207734|300|44556|131.22|114.63|295.45|None|None|None|None|None
207735|300|44557|131.22|114.63|295.45|None|None|None|None|None
207736|300|2688|167.499|241.88|60.87|None|None|None|None|None
207737|300|2689|167.499|241.88|60.87|None|None|None|None|None
207738|300|2690|167.499|241.88|60.87|None|None|None|None|None
207739|300|2691|167.499|241.88|60.87|None|None|None|None|None
207740|300|2692|167.499|241.88|60.87|None|None|None|None|None
207741|300|2693|167.499|241.88|60.87|None|None|None|None|None
207742|300|4670|193.887|236.94|55.84|None|0|None|None|None
207743|300|4671|193.887|236.94|55.84|None|0|None|None|None
207744|300|4672|193.887|236.94|55.84|None|0|None|None|None
207745|300|4673|193.887|236.94|55.84|None|0|None|None|None
207746|300|4674|193.887|236.94|55.84|None|0|None|None|None
207747|300|4675|193.887|236.94|55.84|None|0|None|None|None
207748|300|44558|88.27|169.21|349.32|None|1|None|0|None
207749|300|44559|88.27|169.21|349.32|None|1|None|0|None
207750|300|44560|88.27|169.21|349.32|None|1|None|0|None
207751|300|44561|88.27|169.21|349.32|None|1|None|0|None
207752|300|44562|88.27|169.21|349.32|None|1|None|0|None
207753|300|44563|88.27|169.21|349.32|None|1|None|0|None
207754|300|44564|185.303|283.3|102.03|None|None|None|None|None
207755|300|44565|185.303|283.3|102.03|None|None|None|None|None
207756|300|44566|185.303|283.3|102.03|None|None|None|None|None
207757|300|44567|185.303|283.3|102.03|None|None|None|None|None
207758|300|44568|185.303|283.3|102.03|None|None|None|None|None
207759|300|44569|185.303|283.3|102.03|None|None|None|None|None
207760|300|44570|124.202|309.55|128.87|None|None|None|None|None
207761|300|44571|124.202|309.55|128.87|None|None|None|None|None
207762|300|44572|124.202|309.55|128.87|None|None|None|None|None
207763|300|44573|124.202|309.55|128.87|None|None|None|None|None
207764|300|44574|124.202|309.55|128.87|None|None|None|None|None
207765|300|44575|124.202|309.55|128.87|None|None|None|None|None
207766|300|2706|188.27|266.97|85.67|None|None|None|None|None
207767|300|2707|188.27|266.97|85.67|None|None|None|None|None
207768|300|2708|188.27|266.97|85.67|None|None|None|None|None
207769|300|2709|188.27|266.97|85.67|None|None|None|None|None
207770|300|2710|188.27|266.97|85.67|None|None|None|None|None
207771|300|2711|188.27|266.97|85.67|None|None|None|None|None
207772|300|44576|120.342|192.03|11.86|None|None|None|None|None
207773|300|44577|120.342|192.03|11.86|None|None|None|None|None
207774|300|44578|120.342|192.03|11.86|None|None|None|None|None
207775|300|44579|120.342|192.03|11.86|None|None|None|None|None
207776|300|44580|120.342|192.03|11.86|None|None|None|None|None
207777|300|44581|120.342|192.03|11.86|None|None|None|None|None
207778|300|44582|160.907|195.87|15.58|None|None|None|None|None
207779|300|44583|160.907|195.87|15.58|None|None|None|None|None
207780|300|44584|160.907|195.87|15.58|None|None|None|None|None
207781|300|44585|160.907|195.87|15.58|None|None|None|None|None
207782|300|44586|160.907|195.87|15.58|None|None|None|None|None
207783|300|44587|160.907|195.87|15.58|None|None|None|None|None
207784|300|44588|195.183|336.3|155.73|None|None|None|None|None
207785|300|44589|195.183|336.3|155.73|None|None|None|None|None
207786|300|44590|195.183|336.3|155.73|None|None|None|None|None
207787|300|44591|195.183|336.3|155.73|None|None|None|None|None
207788|300|44592|195.183|336.3|155.73|None|None|None|None|None
207789|300|44593|195.183|336.3|155.73|None|None|None|None|None
207790|300|4773|198.621|135.7|316.64|None|0|None|None|None
207791|300|4774|198.621|135.7|316.64|None|0|None|None|None
207792|300|4775|198.621|135.7|316.64|None|0|None|None|None
207793|300|4776|198.621|135.7|316.64|None|0|None|None|None
207794|300|4777|198.621|135.7|316.64|None|0|None|None|None
207795|300|4778|198.621|135.7|316.64|None|0|None|None|None
207796|300|4858|70.678|98.87|279.36|None|0|None|0|None
207797|300|4859|70.678|98.87|279.36|None|0|None|0|None
207798|300|4860|70.678|98.87|279.36|None|0|None|0|None
207799|300|4861|70.678|98.87|279.36|None|0|None|0|None
207800|300|4862|70.678|98.87|279.36|None|0|None|0|None
207801|300|4863|70.678|98.87|279.36|None|0|None|0|None
207802|300|44594|188.96|162.71|343.08|None|None|None|None|None
207803|300|44595|188.96|162.71|343.08|None|None|None|None|None
207804|300|44596|188.96|162.71|343.08|None|None|None|None|None
207805|300|44597|188.96|162.71|343.08|None|None|None|None|None
207806|300|44598|188.96|162.71|343.08|None|None|None|None|None
207807|300|44599|188.96|162.71|343.08|None|None|None|None|None
207808|300|4914|161.873|167.72|347.95|None|None|None|None|None
207809|300|44600|154.169|152.96|333.43|None|None|None|None|None
207810|300|44601|154.169|152.96|333.43|None|None|None|None|None
207811|300|44602|154.169|152.96|333.43|None|None|None|None|None
207812|300|44603|154.169|152.96|333.43|None|None|None|None|None
207813|300|44604|154.169|152.96|333.43|None|None|None|None|None
207814|300|44605|154.169|152.96|333.43|None|None|None|None|None
207815|300|4971|186.35|155.45|335.96|None|None|None|None|None
207816|300|4972|186.35|155.45|335.96|None|None|None|None|None
207817|300|4973|186.35|155.45|335.96|None|None|None|None|None
207818|300|4974|186.35|155.45|335.96|None|None|None|None|None
207819|300|4975|186.35|155.45|335.96|None|None|None|None|None
207820|300|4976|186.35|155.45|335.96|None|None|None|None|None
207821|300|4992|144.732|120.84|301.69|None|0|None|None|None
207822|300|4993|144.732|120.84|301.69|None|0|None|None|None
207823|300|4994|144.732|120.84|301.69|None|0|None|None|None
207824|300|4995|144.732|120.84|301.69|None|0|None|None|None
207825|300|4996|144.732|120.84|301.69|None|0|None|None|None
207826|300|4997|144.732|120.84|301.69|None|0|None|None|None
207827|300|5007|158.0|172.0|352.15|None|0|None|None|None
207828|300|5008|158.0|172.0|352.15|None|0|None|None|None
207829|300|5009|158.0|172.0|352.15|None|0|None|None|None
207830|300|5010|158.0|172.0|352.15|None|0|None|None|None
207831|300|5011|158.0|172.0|352.15|None|0|None|None|None
207832|300|5012|158.0|172.0|352.15|None|0|None|None|None
207833|300|44606|95.353|5.63|185.69|None|1|None|0|None
207834|300|44607|95.353|5.63|185.69|None|1|None|0|None
207835|300|44608|95.353|5.63|185.69|None|1|None|0|None
207836|300|44609|173.043|76.6|257.78|None|0|None|None|None
207837|300|44610|173.043|76.6|257.78|None|0|None|None|None
207838|300|44611|173.043|76.6|257.78|None|0|None|None|None
207839|300|14841|197.73|269.67|88.3|None|None|None|None|None
207840|300|2782|150.794|58.45|239.36|None|0|None|None|None
207841|300|2783|150.794|58.45|239.36|None|0|None|None|None
207842|300|2784|150.794|58.45|239.36|None|0|None|None|None
207843|300|4249|178.734|319.39|138.56|None|None|None|None|None
207844|300|4250|178.734|319.39|138.56|None|None|None|None|None
207845|300|4251|178.734|319.39|138.56|None|None|None|None|None
207846|300|44612|172.653|311.91|131.0|None|None|None|None|None
207847|300|4253|152.561|322.97|142.32|None|None|None|None|None
207848|300|5026|179.171|224.87|44.02|None|None|None|None|None
207849|300|5027|179.171|224.87|44.02|None|None|None|None|None
207850|300|5028|179.171|224.87|44.02|None|None|None|None|None
207851|300|44613|190.238|233.86|52.82|None|None|None|None|None
207852|300|5035|194.717|230.84|49.82|None|None|None|None|None
207853|300|5036|194.717|230.84|49.82|None|None|None|None|None
207854|300|5037|194.717|230.84|49.82|None|None|None|None|None
207855|300|5039|157.353|221.48|40.78|None|None|None|None|None
207856|300|44614|184.226|232.33|51.34|None|None|None|None|None
207857|300|5044|144.723|227.56|46.84|None|None|None|None|None
207858|300|12153|190.624|220.91|40.07|None|None|None|None|None
207859|300|44615|190.33|222.37|41.51|None|None|None|None|None
207860|300|44616|188.985|227.57|46.62|None|None|None|None|None
207861|300|4254|187.789|251.01|69.79|None|None|None|None|None
207862|300|4256|194.442|261.44|80.12|None|None|None|None|None
207863|300|4257|173.845|256.44|75.28|None|None|None|None|None
207864|300|44618|192.128|264.09|82.77|None|None|None|None|None
207865|300|4258|183.453|271.21|89.94|None|None|None|None|None
207866|300|44619|177.704|273.72|92.49|None|None|None|None|None
207867|300|4262|184.341|269.26|87.98|None|None|None|None|None
207868|300|4263|188.356|254.47|73.23|None|None|None|None|None
207869|300|4264|188.356|254.47|73.23|None|None|None|None|None
207870|300|4265|188.356|254.47|73.23|None|None|None|None|None
207871|300|44620|151.275|255.81|74.8|None|None|None|None|None
207872|300|4266|194.488|270.62|89.27|None|None|None|None|None
207873|300|4267|193.376|258.79|77.49|None|None|None|None|None
207874|300|4271|181.077|261.68|80.44|None|None|None|None|None
207875|300|4272|197.391|261.55|80.2|None|None|None|None|None
207876|300|10393|167.735|260.07|78.93|None|None|None|None|None
207877|300|4273|191.876|273.3|91.96|None|None|None|None|None
207878|300|44622|200.608|264.64|83.26|None|0|None|None|None
207879|300|44623|200.608|264.64|83.26|None|0|None|None|None
207880|300|44624|200.608|264.64|83.26|None|0|None|None|None
207881|300|4283|181.411|269.57|88.31|None|None|None|None|None
207882|300|4286|183.165|268.6|87.33|None|None|None|None|None
207883|300|4289|165.377|267.01|85.86|None|None|None|None|None
207884|300|4291|195.251|267.17|85.82|None|None|None|None|None
207885|300|5051|197.904|242.25|61.06|None|None|None|None|None
207886|300|44626|150.135|239.19|58.31|None|None|None|None|None
207887|300|44627|190.096|240.9|59.77|None|None|None|None|None
207888|300|4327|182.194|245.11|63.98|None|None|None|None|None
207889|300|44628|193.434|244.17|62.98|None|None|None|None|None
207890|300|4330|177.909|242.72|61.64|None|None|None|None|None
207891|300|5055|197.827|237.31|56.18|None|None|None|None|None
207892|300|4331|175.971|246.92|65.82|None|None|None|None|None
207893|300|44630|141.753|234.92|54.13|None|None|None|None|None
207894|300|44631|174.421|238.69|57.67|None|None|None|None|None
207895|300|4332|193.333|247.29|66.07|None|None|None|None|None
207896|300|44632|164.793|249.04|67.99|None|None|None|None|None
207897|300|44633|176.44|251.57|70.42|None|None|None|None|None
207898|300|4333|163.884|243.47|62.47|None|None|None|None|None
207899|300|4334|163.884|243.47|62.47|None|None|None|None|None
207900|300|4335|163.884|243.47|62.47|None|None|None|None|None
207901|300|44634|194.8|239.25|58.11|None|None|None|None|None
207902|300|4336|151.455|239.0|58.12|None|None|None|None|None
207903|300|4359|197.174|251.7|70.42|None|None|None|None|None
207904|300|44635|200.715|247.16|65.9|None|0|None|None|None
207905|300|4375|200.744|253.77|72.45|None|0|None|None|None
207906|300|4443|43.91|244.47|64.2|None|0|None|None|None
207907|300|5066|65.132|98.27|278.72|None|0|None|0|None
207908|300|5067|65.132|98.27|278.72|None|0|None|0|None
207909|300|5068|65.132|98.27|278.72|None|0|None|0|None
207910|300|5069|106.439|100.64|281.36|None|None|None|None|None
207911|300|44637|68.555|100.22|280.69|None|0|None|None|None
207912|300|5071|64.185|97.35|277.79|None|0|None|None|None
207913|300|4444|91.508|287.54|106.93|None|0|None|None|None
207914|300|5072|72.136|102.29|282.78|None|1|None|None|None
207915|300|4445|53.73|100.3|280.66|None|0|None|None|None
207916|300|4446|53.73|100.3|280.66|None|0|None|None|None
207917|300|4447|53.73|100.3|280.66|None|0|None|None|None
207918|300|4448|51.657|92.46|272.81|None|1|None|None|None
207919|300|4449|49.551|102.62|282.95|None|None|None|None|None
207920|300|4450|49.551|102.62|282.95|None|None|None|None|None
207921|300|4451|49.551|102.62|282.95|None|None|None|None|None
207922|300|44638|70.558|98.18|278.66|None|0|None|None|None
207923|300|44639|70.558|98.18|278.66|None|0|None|None|None
207924|300|5073|70.558|98.18|278.66|None|0|None|None|None
207925|300|4452|54.843|98.31|278.69|None|0|None|0|None
207926|300|4453|54.843|98.31|278.69|None|0|None|0|None
207927|300|4454|54.843|98.31|278.69|None|0|None|0|None
207928|300|44640|61.049|96.58|277.0|None|1|None|None|None
207929|300|44641|61.049|96.58|277.0|None|1|None|None|None
207930|300|5074|61.049|96.58|277.0|None|1|None|None|None
207931|300|5075|111.014|107.19|287.92|None|None|None|None|None
207932|300|5076|64.946|100.12|280.56|None|0|None|None|None
207933|300|44642|100.316|195.1|14.92|None|None|None|None|None
207934|300|14224|72.151|199.26|19.1|None|None|None|None|None
207935|300|4455|50.672|99.58|279.92|None|None|None|None|None
207936|300|4456|50.672|99.58|279.92|None|None|None|None|None
207937|300|4457|50.672|99.58|279.92|None|None|None|None|None
207938|300|5077|64.177|101.66|282.09|None|0|None|None|None
207939|300|5078|71.859|94.41|274.9|None|0|None|None|None
207940|300|5079|54.751|100.84|281.21|None|0|None|0|None
207941|300|5080|54.751|100.84|281.21|None|0|None|0|None
207942|300|5081|54.751|100.84|281.21|None|0|None|0|None
207943|300|14225|59.966|90.12|270.53|None|None|None|None|None
207944|300|4459|36.072|196.63|16.56|None|1|None|None|None
207945|300|4460|57.714|97.76|278.16|None|0|None|0|None
207946|300|4461|57.714|97.76|278.16|None|0|None|0|None
207947|300|4462|57.714|97.76|278.16|None|0|None|0|None
207948|300|5082|54.49|104.13|284.5|None|1|None|None|None
207949|300|5083|53.699|101.83|282.2|None|0|None|None|None
207950|300|5084|55.827|134.76|315.03|None|1|None|None|None
207951|300|4463|114.004|294.18|113.45|None|None|None|None|None
207952|300|4464|35.048|283.53|103.29|None|1|None|None|None
207953|300|5085|55.039|103.62|283.99|None|None|None|None|None
207954|300|5086|55.039|103.62|283.99|None|None|None|None|None
207955|300|5087|55.039|103.62|283.99|None|None|None|None|None
207956|300|5088|98.98|93.34|274.03|None|0|None|None|None
207957|300|5089|52.292|106.26|286.61|None|None|None|None|None
207958|300|44643|84.196|262.23|81.65|None|0|None|None|None
207959|300|5093|102.954|113.72|294.37|None|None|None|None|None
207960|300|4466|80.014|241.42|60.93|None|0|None|None|None
207961|300|4485|197.069|284.48|103.14|None|None|None|None|None
207962|300|5099|176.353|201.39|20.96|None|None|None|None|None
207963|300|44644|196.098|217.42|36.62|None|None|None|None|None
207964|300|44645|199.416|197.55|17.15|None|0|None|None|None
207965|300|44646|168.496|203.28|22.84|None|None|None|None|None
207966|300|5128|193.212|200.31|19.86|None|None|None|None|None
207967|300|5129|187.789|207.56|26.98|None|None|None|None|None
207968|300|5130|190.258|193.21|12.92|None|None|None|None|None
207969|300|5140|197.996|212.23|31.52|None|None|None|None|None
207970|300|5141|197.996|212.23|31.52|None|None|None|None|None
207971|300|5142|197.996|212.23|31.52|None|None|None|None|None
207972|300|5161|153.201|200.03|19.68|None|None|None|None|None
207973|300|44648|129.074|0.68|180.7|None|0|None|None|None
207974|300|44649|129.074|0.68|180.7|None|0|None|None|None
207975|300|44650|129.074|0.68|180.7|None|0|None|None|None
207976|300|44651|188.198|356.39|176.3|None|0|None|None|None
207977|300|44652|188.198|356.39|176.3|None|0|None|None|None
207978|300|44653|188.198|356.39|176.3|None|0|None|None|None
207979|300|28282|196.049|62.62|243.86|None|None|None|None|None
207980|300|28283|196.049|62.62|243.86|None|None|None|None|None
207981|300|28284|196.049|62.62|243.86|None|None|None|None|None
207982|300|44654|162.323|356.5|176.43|None|None|None|None|None
207983|300|2798|169.594|345.28|164.97|None|0|None|None|None
207984|300|2799|169.594|345.28|164.97|None|0|None|None|None
207985|300|2800|169.594|345.28|164.97|None|0|None|None|None
207986|300|2801|189.782|341.64|161.21|None|None|None|None|None
207987|300|2802|189.782|341.64|161.21|None|None|None|None|None
207988|300|2803|189.782|341.64|161.21|None|None|None|None|None
207989|300|27390|151.692|104.9|285.91|None|None|None|None|None
207990|300|27391|151.692|104.9|285.91|None|None|None|None|None
207991|300|27392|151.692|104.9|285.91|None|None|None|None|None
207992|300|2805|144.14|343.38|163.08|None|None|None|None|None
207993|300|2806|144.14|343.38|163.08|None|None|None|None|None
207994|300|2807|144.14|343.38|163.08|None|None|None|None|None
207995|300|2814|197.871|41.88|222.83|None|1|None|None|None
207996|300|2815|197.871|41.88|222.83|None|1|None|None|None
207997|300|2816|197.871|41.88|222.83|None|1|None|None|None
207998|300|27402|183.748|106.91|288.11|None|1|None|None|None
207999|300|27403|183.748|106.91|288.11|None|1|None|None|None
208000|300|27404|183.748|106.91|288.11|None|1|None|None|None
208001|300|2818|114.247|59.3|239.99|None|0|None|None|None
208002|300|2819|114.247|59.3|239.99|None|0|None|None|None
208003|300|2820|114.247|59.3|239.99|None|0|None|None|None
