# 
# events
# 
# Eventid|Name|Starttime|Endtime|Latitude|Longitude|LocuncertKm|CrownLat|CrownLon|TipLat|TipLon|Type|AreaTotal|AreaSource|AreaSourceLow|AreaSourceHigh|Volume|VolumeLow|VolumeHigh|Mass|MassLow|MassHigh|H|HLow|HHigh|L|LLow|LHigh|Otherdataquality1to5|LPpotential|MaxdisthfKm|MaxdisthfReached|MaxdistlpKm|MaxdistlpReached|DatLocation|Sources
39|White River, Mount Hood|2015-08-22 23:58:20|2015-08-23 01:47:27|45.3463|-121.6999|0.5|45.3463|-121.6999|None|None|debris flow|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|None|2|0|5.0|1|0.0|None|IRIS|Allstadt, Kate E., McVey, Brennah G., and Malone, Stephen D., 2017, Seismogenic Landslides, Debris Flows, and Outburst Floods in the Western United States and Canada from 1977 to 2017: U.S. Geological Survey data release, https://doi.org/10.5066/F7251H3W.


# 
# information
# 
# Infoid|Eventid|Refid|Note|Photoid|Gisid|ApplyAlso
267|37|82|Estimated H and L by taking start point estimated by Gardner and Scott (written communication) and end point as just past the Barlow bridge crossing, where they took a photo of debris flow deposits. L could be longer than the 18km runout estimate.|12|None|38,39

# 
# photos
# 
# Photoid|Eventid|Photographer|Description|Latitude|Longitude|Date|FileExtension|ApplyAlso
53|39|Seth Moran|Traces|None|None|None|event_data/39_WhiteRiverMountHood_22Aug2015/photos_figures/39_WhiteRiverMountHood_22Aug2015_source-SethMoran_1.png|None
520|39|Kate Allstadt|Raw waveforms from closest stations. Data was demeaned but no other processing was applied. Dashed lines show approximate start and end times of event (from database). Figure generation is automated and there may be artifacts present.|None|None|None|event_data/39_WhiteRiverMountHood_22Aug2015/photos_figures/39_WhiteRiverMountHood_22Aug2015_waveforms_raw.png|None
521|39|Kate Allstadt|High frequency (1-5 Hz) ground velocity waveforms for station response from closest stations with detections. Dashed lines show approximate start and end times of event (from database). Waveforms are corrected for station response after removing the mean. Figure generation is automated and there may be artifacts present. Clipped waveforms have not been removed before station correction so check raw plots before interpreting high amplitude signals.|None|None|None|event_data/39_WhiteRiverMountHood_22Aug2015/photos_figures/39_WhiteRiverMountHood_22Aug2015_waveforms_1-5Hz.png|None
522|39|Kate Allstadt|Spectrograms of velocity waveforms corrected for station sensitivity from closest stations with detections. Figure generation is automated and there may be artifacts present|None|None|None|event_data/39_WhiteRiverMountHood_22Aug2015/photos_figures/39_WhiteRiverMountHood_22Aug2015_spectrogram.png|None
523|39|Kate Allstadt|Multitaper spectra (same units as Power Spectral Density) of velocity waveforms corrected for station sensitivity from closest stations with detections. Linear trend was removed and a taper was applied before generating spectra. Figure generation is automated and there may be artifacts present. Since station response was not removed to avoid adding artifacts at low frequencies for short and intermediate period stations, the lower frequency amplitudes should be interpreted with care.|None|None|None|event_data/39_WhiteRiverMountHood_22Aug2015/photos_figures/39_WhiteRiverMountHood_22Aug2015_spectra.png|None
12|37|Cynthia Gardner and William Scott|Photos|45.331388888888895|-121.72888888888889|2015-08-26 10:36:21|event_data/37_WhiteRiverMountHood_19Aug2015/photos_figures/37_WhiteRiverMountHood_19Aug2015_source-CynthiaGardnerandWilliamScott_1.jpg|38,39
783|37|Cynthia Gardner and William Scott|Photos|45.331388888888895|-121.72888888888889|2015-08-26 09:42:50|event_data/37_WhiteRiverMountHood_19Aug2015/photos_figures/37_WhiteRiverMountHood_19Aug2015_source-CynthiaGardnerandWilliamScott_2.jpg|38,39
784|37|Cynthia Gardner and William Scott|Photos|45.331388888888895|-121.72888888888889|2015-08-26 09:42:24|event_data/37_WhiteRiverMountHood_19Aug2015/photos_figures/37_WhiteRiverMountHood_19Aug2015_source-CynthiaGardnerandWilliamScott_3.jpg|38,39
785|37|Cynthia Gardner and William Scott|Photos|None|None|2015-08-21 10:03:29|event_data/37_WhiteRiverMountHood_19Aug2015/photos_figures/37_WhiteRiverMountHood_19Aug2015_source-CynthiaGardnerandWilliamScott_4.jpg|38,39
786|37|Cynthia Gardner and William Scott|Photos|None|None|2015-08-24 13:05:52|event_data/37_WhiteRiverMountHood_19Aug2015/photos_figures/37_WhiteRiverMountHood_19Aug2015_source-CynthiaGardnerandWilliamScott_5.jpg|38,39


# 
# sta_nearby
# 
# SRid|Eventid|Sid|StasourceRadiusKm|Az|Baz|DetectHF|DetectLP
43084|39|2712|171.577|171.06|351.29|None|None
43085|39|2713|171.577|171.06|351.29|None|None
43086|39|2714|171.577|171.06|351.29|None|None
43087|39|2715|182.609|165.93|346.31|None|None
43088|39|2716|182.609|165.93|346.31|None|None
43089|39|2717|182.609|165.93|346.31|None|None
43090|39|2720|184.267|168.22|348.55|None|None
43091|39|2721|184.267|168.22|348.55|None|None
43092|39|2722|184.267|168.22|348.55|None|None
43093|39|2723|12.983|319.62|139.54|None|None
43094|39|2724|12.983|319.62|139.54|None|None
43095|39|2725|12.983|319.62|139.54|None|None
43096|39|10031|136.849|185.02|4.91|None|None
43097|39|10032|136.849|185.02|4.91|None|None
43098|39|10033|136.849|185.02|4.91|None|None
43099|39|76|110.804|338.88|158.51|None|None
43100|39|77|110.804|338.88|158.51|None|None
43101|39|78|110.804|338.88|158.51|None|None
43102|39|2726|179.782|169.99|350.26|None|None
43103|39|2727|179.782|169.99|350.26|None|None
43104|39|2728|179.782|169.99|350.26|None|None
43105|39|2729|182.113|168.59|348.9|None|None
43106|39|2730|182.113|168.59|348.9|None|None
43107|39|2731|182.113|168.59|348.9|None|None
43108|39|79|172.899|357.08|177.0|None|None
43109|39|80|172.899|357.08|177.0|None|None
43110|39|81|172.899|357.08|177.0|None|None
43111|39|3169|1.434|342.06|162.05|1|None
43112|39|3170|1.434|342.06|162.05|1|None
43113|39|3171|1.434|342.06|162.05|1|None
43114|39|82|168.2|1.49|181.53|None|None
43115|39|83|168.2|1.49|181.53|None|None
43116|39|84|168.2|1.49|181.53|None|None
43117|39|491|128.002|189.44|9.26|None|None
43118|39|492|128.002|189.44|9.26|None|None
43119|39|493|128.002|189.44|9.26|None|None
43120|39|85|102.295|338.27|157.92|None|None
43121|39|86|102.295|338.27|157.92|None|None
43122|39|87|102.295|338.27|157.92|None|None
43123|39|10010|18.749|45.55|225.67|None|None
43124|39|10011|18.749|45.55|225.67|None|None
43125|39|10012|18.749|45.55|225.67|None|None
43126|39|5579|171.683|4.16|184.27|None|None
43127|39|5580|171.683|4.16|184.27|None|None
43128|39|5581|171.683|4.16|184.27|None|None
43129|39|88|107.119|337.83|157.45|None|None
43130|39|89|107.119|337.83|157.45|None|None
43131|39|90|107.119|337.83|157.45|None|None
43132|39|91|103.473|339.19|158.85|None|None
43133|39|2732|192.569|169.21|349.53|None|None
43134|39|2733|192.569|169.21|349.53|None|None
43135|39|2734|192.569|169.21|349.53|None|None
43136|39|92|100.842|336.69|156.32|None|None
43137|39|93|100.842|336.69|156.32|None|None
43138|39|94|100.842|336.69|156.32|None|None
43139|39|2735|187.976|171.5|351.74|None|None
43140|39|2736|187.976|171.5|351.74|None|None
43141|39|2737|187.976|171.5|351.74|None|None
43142|39|497|122.881|178.68|358.7|None|None
43143|39|498|122.881|178.68|358.7|None|None
43144|39|499|122.881|178.68|358.7|None|None
43145|39|2738|1.433|214.89|34.88|1|None
43146|39|2739|1.433|214.89|34.88|1|None
43147|39|500|1.433|214.89|34.88|1|None
43148|39|2740|198.813|166.96|347.35|None|None
43149|39|2741|198.813|166.96|347.35|None|None
43150|39|2742|198.813|166.96|347.35|None|None
43151|39|95|103.702|338.65|158.29|None|None
43152|39|96|103.702|338.65|158.29|None|None
43153|39|97|103.702|338.65|158.29|None|None
43154|39|501|143.282|183.77|3.69|None|None
43155|39|502|143.282|183.77|3.69|None|None
43156|39|503|143.282|183.77|3.69|None|None
43157|39|2785|152.232|236.83|55.7|None|None
43158|39|2786|152.232|236.83|55.7|None|None
43159|39|439|152.232|236.83|55.7|None|None
43160|39|2787|152.232|236.83|55.7|None|None
43161|39|2788|152.232|236.83|55.7|None|None
43162|39|2789|152.232|236.83|55.7|None|None
43163|39|531|186.588|292.04|110.44|None|None
43164|39|532|186.588|292.04|110.44|None|None
43165|39|533|186.588|292.04|110.44|None|None
43166|39|534|136.915|308.88|127.89|None|None
43167|39|535|136.915|308.88|127.89|None|None
43168|39|536|136.915|308.88|127.89|None|None
43169|39|537|171.605|281.65|100.11|None|None
43170|39|538|171.605|281.65|100.11|None|None
43171|39|539|171.605|281.65|100.11|None|None
43172|39|540|166.492|269.34|87.83|None|None
43173|39|541|166.492|269.34|87.83|None|None
43174|39|542|166.492|269.34|87.83|None|None
43175|39|543|137.232|227.02|46.13|None|None
