# SRid|Eventid|Sid|StasourceRadiusKm|Az|Baz|DetectHF|DetectLP
8225|5|3211|286.9|341.14|160.21|None|None
8226|5|3212|286.9|341.14|160.21|None|None
8227|5|3213|286.9|341.14|160.21|None|None
8228|5|3214|312.859|327.89|146.23|None|None
8229|5|3215|312.859|327.89|146.23|None|None
8230|5|3216|312.859|327.89|146.23|None|None
8231|5|2117|287.13|341.11|160.18|None|None
8232|5|2118|287.13|341.11|160.18|None|None
8233|5|2119|287.13|341.11|160.18|None|None
8234|5|2120|395.554|28.14|210.04|None|None
8235|5|2121|395.554|28.14|210.04|None|None
8236|5|2122|395.554|28.14|210.04|None|None
8237|5|2123|396.449|342.05|160.79|None|None
8238|5|2124|396.449|342.05|160.79|None|None
8239|5|2125|396.449|342.05|160.79|None|None
8240|5|3217|294.289|345.81|165.09|None|None
8241|5|3218|294.289|345.81|165.09|None|None
8242|5|3219|294.289|345.81|165.09|None|None
8243|5|3220|267.185|335.74|154.65|None|None
8244|5|3221|267.185|335.74|154.65|None|None
8245|5|3222|267.185|335.74|154.65|None|None
8246|5|3223|483.555|329.03|146.45|None|None
8247|5|3224|483.555|329.03|146.45|None|None
8248|5|3225|483.555|329.03|146.45|None|None
8249|5|3226|429.797|320.89|138.14|None|None
8250|5|3227|429.797|320.89|138.14|None|None
8251|5|3228|429.797|320.89|138.14|None|None
8252|5|2126|422.056|337.42|155.75|None|None
8253|5|2127|422.056|337.42|155.75|None|None
8254|5|2128|422.056|337.42|155.75|None|None
8255|5|2129|312.839|1.18|181.25|None|None
8256|5|2130|312.839|1.18|181.25|None|None
8257|5|2131|312.839|1.18|181.25|None|None
8258|5|3229|259.254|341.11|160.28|None|None
8259|5|3230|259.254|341.11|160.28|None|None
8260|5|3231|259.254|341.11|160.28|None|None
8261|5|2132|438.526|353.16|172.61|None|None
8262|5|2133|438.526|353.16|172.61|None|None
8263|5|2134|438.526|353.16|172.61|None|None
8264|5|3232|337.021|333.22|151.69|None|None
8265|5|3233|337.021|333.22|151.69|None|None
8266|5|3234|337.021|333.22|151.69|None|None
8267|5|98|152.07|354.52|174.38|None|None
8268|5|99|152.07|354.52|174.38|None|None
8269|5|100|152.07|354.52|174.38|None|None
8270|5|3235|446.061|57.42|241.14|None|None
8271|5|3236|445.967|57.28|240.99|None|None
8272|5|3237|447.378|57.44|241.17|None|None
8273|5|3238|445.217|57.51|241.23|None|None
8274|5|2785|200.793|206.13|25.34|None|None
8275|5|2786|200.793|206.13|25.34|None|None
8276|5|439|200.793|206.13|25.34|None|None
8277|5|2787|200.793|206.13|25.34|None|None
8278|5|2788|200.793|206.13|25.34|None|None
8279|5|2789|200.793|206.13|25.34|None|None
8280|5|3239|498.369|102.3|286.73|None|None
8281|5|3240|498.369|102.3|286.73|None|None
8282|5|3241|498.369|102.3|286.73|None|None
8283|5|507|215.292|81.62|263.63|None|None
8284|5|508|215.292|81.62|263.63|None|None
8285|5|509|215.292|81.62|263.63|None|None
8286|5|510|215.292|81.62|263.63|None|None
8287|5|511|215.292|81.62|263.63|None|None
8288|5|512|215.292|81.62|263.63|None|None
8289|5|3242|457.043|294.15|110.08|None|None
8290|5|3243|457.043|294.15|110.08|None|None
8291|5|3244|457.043|294.15|110.08|None|None
8292|5|3245|444.922|309.57|126.14|None|None
8293|5|3246|444.922|309.57|126.14|None|None
8294|5|3247|444.922|309.57|126.14|None|None
8295|5|3248|388.934|310.71|127.78|None|None
8296|5|3249|388.934|310.71|127.78|None|None
8297|5|3250|388.934|310.71|127.78|None|None
8298|5|2872|294.921|232.9|50.79|None|None
8299|5|2873|294.921|232.9|50.79|None|None
8300|5|2874|294.921|232.9|50.79|None|None
8301|5|2875|294.38|232.81|50.71|None|None
8302|5|2876|294.38|232.81|50.71|None|None
8303|5|2877|294.38|232.81|50.71|None|None
8304|5|2878|294.807|232.72|50.62|None|None
8305|5|2879|294.807|232.72|50.62|None|None
8306|5|2880|294.807|232.72|50.62|None|None
8307|5|2881|294.913|232.79|50.68|None|None
8308|5|2882|294.913|232.79|50.68|None|None
8309|5|2883|294.913|232.79|50.68|None|None
8310|5|2884|294.913|232.79|50.68|None|None
