# 
# events
# 
# Eventid|Name|Starttime|Endtime|Latitude|Longitude|LocuncertKm|CrownLat|CrownLon|TipLat|TipLon|Type|AreaTotal|AreaSource|AreaSourceLow|AreaSourceHigh|Volume|VolumeLow|VolumeHigh|Mass|MassLow|MassHigh|H|HLow|HHigh|L|LLow|LHigh|Otherdataquality1to5|LPpotential|MaxdisthfKm|MaxdisthfReached|MaxdistlpKm|MaxdistlpReached|DatLocation|Sources
90|Middle Brother|2007-12-19 23:28:19|2007-12-19 23:28:35|37.7389|-119.6143|None|None|None|None|None|rock fall|None|None|None|None|8.0|None|None|None|None|None|None|None|None|None|None|None|5|0|1.0|1|0.0|None|IRIS, NCEDC|Allstadt, Kate E., McVey, Brennah G., and Malone, Stephen D., 2017, Seismogenic Landslides, Debris Flows, and Outburst Floods in the Western United States and Canada from 1977 to 2017: U.S. Geological Survey data release, https://doi.org/10.5066/F7251H3W.


# 
# information
# 
# Infoid|Eventid|Refid|Note|Photoid|Gisid|ApplyAlso
184|87|67|Volume estimate from Zimmer and Sitar (2015)|None|None|88,89,90,91,92,93,94,95,96,97,99,102

# 
# photos
# 
# Photoid|Eventid|Photographer|Description|Latitude|Longitude|Date|FileExtension|ApplyAlso
326|90|Kate Allstadt|Raw waveforms from closest stations. Data was demeaned but no other processing was applied. Dashed lines show approximate start and end times of event (from database). Figure generation is automated and there may be artifacts present.|None|None|None|event_data/90_MiddleBrother_19Dec2007/photos_figures/90_MiddleBrother_19Dec2007_waveforms_raw.png|None
327|90|Kate Allstadt|High frequency (1-5 Hz) ground velocity waveforms for station response from closest stations with detections. Dashed lines show approximate start and end times of event (from database). Waveforms are corrected for station response after removing the mean. Figure generation is automated and there may be artifacts present. Clipped waveforms have not been removed before station correction so check raw plots before interpreting high amplitude signals.|None|None|None|event_data/90_MiddleBrother_19Dec2007/photos_figures/90_MiddleBrother_19Dec2007_waveforms_1-5Hz.png|None
328|90|Kate Allstadt|Spectrograms of velocity waveforms corrected for station sensitivity from closest stations with detections. Figure generation is automated and there may be artifacts present|None|None|None|event_data/90_MiddleBrother_19Dec2007/photos_figures/90_MiddleBrother_19Dec2007_spectrogram.png|None
329|90|Kate Allstadt|Multitaper spectra (same units as Power Spectral Density) of velocity waveforms corrected for station sensitivity from closest stations with detections. Linear trend was removed and a taper was applied before generating spectra. Figure generation is automated and there may be artifacts present. Since station response was not removed to avoid adding artifacts at low frequencies for short and intermediate period stations, the lower frequency amplitudes should be interpreted with care.|None|None|None|event_data/90_MiddleBrother_19Dec2007/photos_figures/90_MiddleBrother_19Dec2007_spectra.png|None


# 
# sta_nearby
# 
# SRid|Eventid|Sid|StasourceRadiusKm|Az|Baz|DetectHF|DetectLP
93576|90|2616|75.44|296.02|115.55|None|None
93577|90|2617|75.44|296.02|115.55|None|None
93578|90|2618|75.44|296.02|115.55|None|None
93579|90|2619|75.44|296.02|115.55|None|None
93580|90|2620|75.44|296.02|115.55|None|None
93581|90|2621|75.44|296.02|115.55|None|None
93582|90|4649|52.98|150.36|330.54|None|None
93583|90|4650|52.98|150.36|330.54|None|None
93584|90|4651|52.98|150.36|330.54|None|None
93585|90|4652|52.98|150.36|330.54|None|None
93586|90|4653|52.98|150.36|330.54|None|None
93587|90|4654|52.98|150.36|330.54|None|None
93588|90|4858|69.699|99.73|280.21|None|None
93589|90|4859|69.699|99.73|280.21|None|None
93590|90|4860|69.699|99.73|280.21|None|None
93591|90|4861|69.699|99.73|280.21|None|None
93592|90|4862|69.699|99.73|280.21|None|None
93593|90|4863|69.699|99.73|280.21|None|None
93594|90|10398|86.35|10.25|190.36|None|None
93595|90|10399|86.35|10.25|190.36|None|None
93596|90|10400|86.35|10.25|190.36|None|None
93597|90|15011|88.162|9.3|189.4|None|None
93598|90|15012|88.162|9.3|189.4|None|None
93599|90|15013|88.162|9.3|189.4|None|None
93600|90|15738|0.489|177.93|357.93|1|None
93601|90|15739|0.489|177.93|357.93|1|None
93602|90|15740|0.489|177.93|357.93|1|None
93603|90|15741|0.489|177.93|357.93|1|None
93604|90|15742|0.489|177.93|357.93|1|None
93605|90|15743|0.489|177.93|357.93|1|None
93606|90|15062|99.756|131.56|312.07|None|None
93607|90|15063|99.756|131.56|312.07|None|None
93608|90|15064|99.756|131.56|312.07|None|None
93609|90|15065|76.254|131.69|312.08|None|None
93610|90|15066|76.254|131.69|312.08|None|None
93611|90|15067|76.254|131.69|312.08|None|None
93612|90|15068|37.956|162.38|342.46|None|None
93613|90|15069|37.956|162.38|342.46|None|None
93614|90|15070|37.956|162.38|342.46|None|None
93615|90|15071|29.32|57.73|237.9|None|None
93616|90|15072|29.32|57.73|237.9|None|None
93617|90|15073|29.32|57.73|237.9|None|None
93618|90|15074|17.056|264.01|83.89|None|None
93619|90|15075|17.056|264.01|83.89|None|None
93620|90|15076|17.056|264.01|83.89|None|None
93621|90|15077|14.309|348.44|168.42|None|None
93622|90|15078|14.309|348.44|168.42|None|None
93623|90|15079|14.309|348.44|168.42|None|None
93624|90|15080|30.399|17.4|197.46|None|None
93625|90|15081|30.399|17.4|197.46|None|None
93626|90|15082|30.399|17.4|197.46|None|None
93627|90|15128|14.948|275.25|95.15|None|None
93628|90|15129|14.948|275.25|95.15|None|None
93629|90|15130|14.948|275.25|95.15|None|None
93630|90|15131|13.22|286.73|106.64|None|None
93631|90|15132|13.22|286.73|106.64|None|None
