# 
# events
# 
# Eventid|Name|Starttime|Endtime|Latitude|Longitude|LocuncertKm|CrownLat|CrownLon|TipLat|TipLon|Type|AreaTotal|AreaSource|AreaSourceLow|AreaSourceHigh|Volume|VolumeLow|VolumeHigh|Mass|MassLow|MassHigh|H|HLow|HHigh|L|LLow|LHigh|HFreefall|HFreefallLow|HFreefallHigh|UpstreamDrainarea|PeakDischarge|PeakDischargeLow|PeakDischargeHigh|PeakFlowheight|PeakFlowheightLow|PeakFlowheightHigh|Otherdataquality1to5|LPpotential|MaxdistvhfKm|MaxdistvhfReached|MaxdisthfKm|MaxdisthfReached|MaxdistipKm|MaxdistipReached|MaxdistlpKm|MaxdistlpReached|InfraDetected|MaxdistinfraKm|MaxdistinfraReached|DatLocation|Sources
35|Mount St Helens|2015-08-14 21:35:27|2015-08-14 22:11:56|46.205076|-122.214418|1.0|46.205076|-122.214418|46.21042|-122.253492|debris flow|None|None|None|None|13000.0|4400.0|28000.0|None|None|None|820.0|1000.0|600.0|3420.0|3000.0|4000.0|None|None|None|None|None|None|None|None|None|None|2|0|None|None|19.0|1|None|None|0.0|None|0|0.0|None|IRIS|Allstadt, Kate E., McVey, Brennah G., and Malone, Stephen D., 2017, Seismogenic Landslides, Debris Flows, and Outburst Floods in the Western United States and Canada from 1977 to 2017: U.S. Geological Survey data release, https://doi.org/10.5066/F7251H3W.


# 
# information
# 
# Iid|Eventid|RefId|Note|PhoId|GISId|ApplyAlso
47|35|86|We estimated volume based on Kurt Spicer's photos of the track of this event and the start and end point coordinates he gave us - we estimate that the area of deposition is 2.2-2.8 km long, 0.2 - 0.5m thick and the "track" was ~10-20m wide. This would give a volume range of 4400-28000 m3 with a best estimate of 13000 m3 if we take the central values of the dimension estimate ranges.|5|None|None
281|35|86|Kurt Spicer (written communication): Start point 46.205076 -122.214418, End point 46.210420 -122.253492, path length 3.42 km|None|None|None
282|35|86|Kurt Spicer (written communication) "A small debris flow, apparently triggered by brief rain on Friday (August 14) afternoon, traveled down the upper SF Toutle canyon, possibly as far as the Loowit trail crossing. The flow left a very distinct track down the canyon. The stream at the trail crossing was still running dirty and moving gravel and small cobble as of Saturday afternoon."|None|None|None
283|35|86|Kurt Spicer (written communication) "There was some decent rain that afternoon, so that may have triggered it, but I am thinking it may have been a snow slide in the real steep head wall that got things moving."|None|None|None

# 
# photos
# 
# PhotoId|Eventid|Photographer|Description|Latitude|Longitude|Date|FileExtension|ApplyAlso
1451|35|Kurt Spicer|"...a couple of close ups of deposits I believe are near the down valley end of the flow.  Others are close ups of the flow path, and some broad views showing the entire upper valley flow path for perspective. Unfortunately, I did not get any looking directly up the head of the valley, so source is not really defined.  It did rain for a couple hours up there that day, but I think it must have been a slide of some kind that initiated it."|||2015-08-15 11:46:07|EventData/35_MountStHelens_14Aug2015/photos_figures/35_MountStHelens_14Aug2015_source-KurtSpicer_7.jpg|None
1452|35|Kurt Spicer|"...a couple of close ups of deposits I believe are near the down valley end of the flow.  Others are close ups of the flow path, and some broad views showing the entire upper valley flow path for perspective. Unfortunately, I did not get any looking directly up the head of the valley, so source is not really defined.  It did rain for a couple hours up there that day, but I think it must have been a slide of some kind that initiated it."||||EventData/35_MountStHelens_14Aug2015/photos_figures/35_MountStHelens_14Aug2015_source-KurtSpicer_8.jpg|None
1453|35|Kurt Spicer|"...a couple of close ups of deposits I believe are near the down valley end of the flow.  Others are close ups of the flow path, and some broad views showing the entire upper valley flow path for perspective. Unfortunately, I did not get any looking directly up the head of the valley, so source is not really defined.  It did rain for a couple hours up there that day, but I think it must have been a slide of some kind that initiated it."|||2015-08-15 11:46:12|EventData/35_MountStHelens_14Aug2015/photos_figures/35_MountStHelens_14Aug2015_source-KurtSpicer_9.jpg|None
1454|35|Kurt Spicer|"...a couple of close ups of deposits I believe are near the down valley end of the flow.  Others are close ups of the flow path, and some broad views showing the entire upper valley flow path for perspective. Unfortunately, I did not get any looking directly up the head of the valley, so source is not really defined.  It did rain for a couple hours up there that day, but I think it must have been a slide of some kind that initiated it."|||2015-08-15 11:59:43|EventData/35_MountStHelens_14Aug2015/photos_figures/35_MountStHelens_14Aug2015_source-KurtSpicer_10.jpg|None
1455|35|Kurt Spicer|"...a couple of close ups of deposits I believe are near the down valley end of the flow.  Others are close ups of the flow path, and some broad views showing the entire upper valley flow path for perspective. Unfortunately, I did not get any looking directly up the head of the valley, so source is not really defined.  It did rain for a couple hours up there that day, but I think it must have been a slide of some kind that initiated it."|||2015-08-15 14:58:08|EventData/35_MountStHelens_14Aug2015/photos_figures/35_MountStHelens_14Aug2015_source-KurtSpicer_11.jpg|None
1456|35|Kurt Spicer|"...a couple of close ups of deposits I believe are near the down valley end of the flow.  Others are close ups of the flow path, and some broad views showing the entire upper valley flow path for perspective. Unfortunately, I did not get any looking directly up the head of the valley, so source is not really defined.  It did rain for a couple hours up there that day, but I think it must have been a slide of some kind that initiated it."|||2015-08-15 11:48:28|EventData/35_MountStHelens_14Aug2015/photos_figures/35_MountStHelens_14Aug2015_source-KurtSpicer_12.jpg|None
1457|35|Kurt Spicer|"...a couple of close ups of deposits I believe are near the down valley end of the flow.  Others are close ups of the flow path, and some broad views showing the entire upper valley flow path for perspective. Unfortunately, I did not get any looking directly up the head of the valley, so source is not really defined.  It did rain for a couple hours up there that day, but I think it must have been a slide of some kind that initiated it."|||2015-08-15 11:59:11|EventData/35_MountStHelens_14Aug2015/photos_figures/35_MountStHelens_14Aug2015_source-KurtSpicer_13.jpg|None
1458|35|Kurt Spicer|"...a couple of close ups of deposits I believe are near the down valley end of the flow.  Others are close ups of the flow path, and some broad views showing the entire upper valley flow path for perspective. Unfortunately, I did not get any looking directly up the head of the valley, so source is not really defined.  It did rain for a couple hours up there that day, but I think it must have been a slide of some kind that initiated it."|||2015-08-15 11:27:05|EventData/35_MountStHelens_14Aug2015/photos_figures/35_MountStHelens_14Aug2015_source-KurtSpicer_14.jpg|None
1459|35|Kurt Spicer|"...a couple of close ups of deposits I believe are near the down valley end of the flow.  Others are close ups of the flow path, and some broad views showing the entire upper valley flow path for perspective. Unfortunately, I did not get any looking directly up the head of the valley, so source is not really defined.  It did rain for a couple hours up there that day, but I think it must have been a slide of some kind that initiated it."|||2015-08-15 11:27:09|EventData/35_MountStHelens_14Aug2015/photos_figures/35_MountStHelens_14Aug2015_source-KurtSpicer_15.jpg|None
1460|35|Kurt Spicer|"...a couple of close ups of deposits I believe are near the down valley end of the flow.  Others are close ups of the flow path, and some broad views showing the entire upper valley flow path for perspective. Unfortunately, I did not get any looking directly up the head of the valley, so source is not really defined.  It did rain for a couple hours up there that day, but I think it must have been a slide of some kind that initiated it."|||2015-08-15 11:59:09|EventData/35_MountStHelens_14Aug2015/photos_figures/35_MountStHelens_14Aug2015_source-KurtSpicer_16.jpg|None
1461|35|Kurt Spicer|"...a couple of close ups of deposits I believe are near the down valley end of the flow.  Others are close ups of the flow path, and some broad views showing the entire upper valley flow path for perspective. Unfortunately, I did not get any looking directly up the head of the valley, so source is not really defined.  It did rain for a couple hours up there that day, but I think it must have been a slide of some kind that initiated it."|||2015-08-15 11:46:26|EventData/35_MountStHelens_14Aug2015/photos_figures/35_MountStHelens_14Aug2015_source-KurtSpicer_17.jpg|None
1462|35|Kurt Spicer|"...a couple of close ups of deposits I believe are near the down valley end of the flow.  Others are close ups of the flow path, and some broad views showing the entire upper valley flow path for perspective. Unfortunately, I did not get any looking directly up the head of the valley, so source is not really defined.  It did rain for a couple hours up there that day, but I think it must have been a slide of some kind that initiated it."|||2015-08-15 14:58:11|EventData/35_MountStHelens_14Aug2015/photos_figures/35_MountStHelens_14Aug2015_source-KurtSpicer_18.jpg|None
1463|35|Kurt Spicer|"...a couple of close ups of deposits I believe are near the down valley end of the flow.  Others are close ups of the flow path, and some broad views showing the entire upper valley flow path for perspective. Unfortunately, I did not get any looking directly up the head of the valley, so source is not really defined.  It did rain for a couple hours up there that day, but I think it must have been a slide of some kind that initiated it."|||2015-08-15 14:44:49|EventData/35_MountStHelens_14Aug2015/photos_figures/35_MountStHelens_14Aug2015_source-KurtSpicer_19.jpg|None
1464|35|Kurt Spicer|"...a couple of close ups of deposits I believe are near the down valley end of the flow.  Others are close ups of the flow path, and some broad views showing the entire upper valley flow path for perspective. Unfortunately, I did not get any looking directly up the head of the valley, so source is not really defined.  It did rain for a couple hours up there that day, but I think it must have been a slide of some kind that initiated it."|||2015-08-15 11:48:31|EventData/35_MountStHelens_14Aug2015/photos_figures/35_MountStHelens_14Aug2015_source-KurtSpicer_20.jpg|None
1465|35|Kurt Spicer|"...a couple of close ups of deposits I believe are near the down valley end of the flow.  Others are close ups of the flow path, and some broad views showing the entire upper valley flow path for perspective. Unfortunately, I did not get any looking directly up the head of the valley, so source is not really defined.  It did rain for a couple hours up there that day, but I think it must have been a slide of some kind that initiated it."|||2015-08-15 11:40:58|EventData/35_MountStHelens_14Aug2015/photos_figures/35_MountStHelens_14Aug2015_source-KurtSpicer_21.jpg|None
1466|35|Kurt Spicer|"...a couple of close ups of deposits I believe are near the down valley end of the flow.  Others are close ups of the flow path, and some broad views showing the entire upper valley flow path for perspective. Unfortunately, I did not get any looking directly up the head of the valley, so source is not really defined.  It did rain for a couple hours up there that day, but I think it must have been a slide of some kind that initiated it."|||2015-08-15 11:40:54|EventData/35_MountStHelens_14Aug2015/photos_figures/35_MountStHelens_14Aug2015_source-KurtSpicer_22.jpg|None
1467|35|Kurt Spicer|"...a couple of close ups of deposits I believe are near the down valley end of the flow.  Others are close ups of the flow path, and some broad views showing the entire upper valley flow path for perspective. Unfortunately, I did not get any looking directly up the head of the valley, so source is not really defined.  It did rain for a couple hours up there that day, but I think it must have been a slide of some kind that initiated it."|||2015-08-15 11:48:34|EventData/35_MountStHelens_14Aug2015/photos_figures/35_MountStHelens_14Aug2015_source-KurtSpicer_23.jpg|None
1468|35|Kurt Spicer|"...a couple of close ups of deposits I believe are near the down valley end of the flow.  Others are close ups of the flow path, and some broad views showing the entire upper valley flow path for perspective. Unfortunately, I did not get any looking directly up the head of the valley, so source is not really defined.  It did rain for a couple hours up there that day, but I think it must have been a slide of some kind that initiated it."|||2015-08-15 14:44:44|EventData/35_MountStHelens_14Aug2015/photos_figures/35_MountStHelens_14Aug2015_source-KurtSpicer_24.jpg|None
1469|35|Kurt Spicer|"...a couple of close ups of deposits I believe are near the down valley end of the flow.  Others are close ups of the flow path, and some broad views showing the entire upper valley flow path for perspective. Unfortunately, I did not get any looking directly up the head of the valley, so source is not really defined.  It did rain for a couple hours up there that day, but I think it must have been a slide of some kind that initiated it."|||2015-08-15 14:40:18|EventData/35_MountStHelens_14Aug2015/photos_figures/35_MountStHelens_14Aug2015_source-KurtSpicer_25.jpg|None
1470|35|Kurt Spicer|"...a couple of close ups of deposits I believe are near the down valley end of the flow.  Others are close ups of the flow path, and some broad views showing the entire upper valley flow path for perspective. Unfortunately, I did not get any looking directly up the head of the valley, so source is not really defined.  It did rain for a couple hours up there that day, but I think it must have been a slide of some kind that initiated it."|||2015-08-15 14:36:56|EventData/35_MountStHelens_14Aug2015/photos_figures/35_MountStHelens_14Aug2015_source-KurtSpicer_26.jpg|None
1471|35|Kurt Spicer|"...a couple of close ups of deposits I believe are near the down valley end of the flow.  Others are close ups of the flow path, and some broad views showing the entire upper valley flow path for perspective. Unfortunately, I did not get any looking directly up the head of the valley, so source is not really defined.  It did rain for a couple hours up there that day, but I think it must have been a slide of some kind that initiated it."|||2015-08-15 12:00:53|EventData/35_MountStHelens_14Aug2015/photos_figures/35_MountStHelens_14Aug2015_source-KurtSpicer_27.jpg|None
1472|35|Kurt Spicer|"...a couple of close ups of deposits I believe are near the down valley end of the flow.  Others are close ups of the flow path, and some broad views showing the entire upper valley flow path for perspective. Unfortunately, I did not get any looking directly up the head of the valley, so source is not really defined.  It did rain for a couple hours up there that day, but I think it must have been a slide of some kind that initiated it."|||2015-08-15 12:01:17|EventData/35_MountStHelens_14Aug2015/photos_figures/35_MountStHelens_14Aug2015_source-KurtSpicer_28.jpg|None
1473|35|Kurt Spicer|"...a couple of close ups of deposits I believe are near the down valley end of the flow.  Others are close ups of the flow path, and some broad views showing the entire upper valley flow path for perspective. Unfortunately, I did not get any looking directly up the head of the valley, so source is not really defined.  It did rain for a couple hours up there that day, but I think it must have been a slide of some kind that initiated it."|||2015-08-15 12:01:44|EventData/35_MountStHelens_14Aug2015/photos_figures/35_MountStHelens_14Aug2015_source-KurtSpicer_29.jpg|None
1474|35|Kurt Spicer|"...a couple of close ups of deposits I believe are near the down valley end of the flow.  Others are close ups of the flow path, and some broad views showing the entire upper valley flow path for perspective. Unfortunately, I did not get any looking directly up the head of the valley, so source is not really defined.  It did rain for a couple hours up there that day, but I think it must have been a slide of some kind that initiated it."|||2015-08-15 12:02:01|EventData/35_MountStHelens_14Aug2015/photos_figures/35_MountStHelens_14Aug2015_source-KurtSpicer_30.jpg|None
1475|35|Kurt Spicer|"...a couple of close ups of deposits I believe are near the down valley end of the flow.  Others are close ups of the flow path, and some broad views showing the entire upper valley flow path for perspective. Unfortunately, I did not get any looking directly up the head of the valley, so source is not really defined.  It did rain for a couple hours up there that day, but I think it must have been a slide of some kind that initiated it."|||2015-08-15 12:01:19|EventData/35_MountStHelens_14Aug2015/photos_figures/35_MountStHelens_14Aug2015_source-KurtSpicer_31.jpg|None
1476|35|Kurt Spicer|"...a couple of close ups of deposits I believe are near the down valley end of the flow.  Others are close ups of the flow path, and some broad views showing the entire upper valley flow path for perspective. Unfortunately, I did not get any looking directly up the head of the valley, so source is not really defined.  It did rain for a couple hours up there that day, but I think it must have been a slide of some kind that initiated it."|||2015-08-15 12:00:59|EventData/35_MountStHelens_14Aug2015/photos_figures/35_MountStHelens_14Aug2015_source-KurtSpicer_32.jpg|None
1477|35|Kurt Spicer|"...a couple of close ups of deposits I believe are near the down valley end of the flow.  Others are close ups of the flow path, and some broad views showing the entire upper valley flow path for perspective. Unfortunately, I did not get any looking directly up the head of the valley, so source is not really defined.  It did rain for a couple hours up there that day, but I think it must have been a slide of some kind that initiated it."|||2015-08-15 13:33:45|EventData/35_MountStHelens_14Aug2015/photos_figures/35_MountStHelens_14Aug2015_source-KurtSpicer_33.jpg|None
1478|35|Kurt Spicer|"...a couple of close ups of deposits I believe are near the down valley end of the flow.  Others are close ups of the flow path, and some broad views showing the entire upper valley flow path for perspective. Unfortunately, I did not get any looking directly up the head of the valley, so source is not really defined.  It did rain for a couple hours up there that day, but I think it must have been a slide of some kind that initiated it."|||2015-08-15 14:39:31|EventData/35_MountStHelens_14Aug2015/photos_figures/35_MountStHelens_14Aug2015_source-KurtSpicer_34.jpg|None
1479|35|Kurt Spicer|"...a couple of close ups of deposits I believe are near the down valley end of the flow.  Others are close ups of the flow path, and some broad views showing the entire upper valley flow path for perspective. Unfortunately, I did not get any looking directly up the head of the valley, so source is not really defined.  It did rain for a couple hours up there that day, but I think it must have been a slide of some kind that initiated it."|||2015-08-15 13:15:50|EventData/35_MountStHelens_14Aug2015/photos_figures/35_MountStHelens_14Aug2015_source-KurtSpicer_35.jpg|None
1480|35|Kurt Spicer|"...a couple of close ups of deposits I believe are near the down valley end of the flow.  Others are close ups of the flow path, and some broad views showing the entire upper valley flow path for perspective. Unfortunately, I did not get any looking directly up the head of the valley, so source is not really defined.  It did rain for a couple hours up there that day, but I think it must have been a slide of some kind that initiated it."|||2015-08-15 12:18:46|EventData/35_MountStHelens_14Aug2015/photos_figures/35_MountStHelens_14Aug2015_source-KurtSpicer_36.jpg|None
1481|35|Kurt Spicer|"...a couple of close ups of deposits I believe are near the down valley end of the flow.  Others are close ups of the flow path, and some broad views showing the entire upper valley flow path for perspective. Unfortunately, I did not get any looking directly up the head of the valley, so source is not really defined.  It did rain for a couple hours up there that day, but I think it must have been a slide of some kind that initiated it."|||2015-08-15 13:33:37|EventData/35_MountStHelens_14Aug2015/photos_figures/35_MountStHelens_14Aug2015_source-KurtSpicer_37.jpg|None
1482|35|Kurt Spicer|"...a couple of close ups of deposits I believe are near the down valley end of the flow.  Others are close ups of the flow path, and some broad views showing the entire upper valley flow path for perspective. Unfortunately, I did not get any looking directly up the head of the valley, so source is not really defined.  It did rain for a couple hours up there that day, but I think it must have been a slide of some kind that initiated it."|||2015-08-15 14:39:07|EventData/35_MountStHelens_14Aug2015/photos_figures/35_MountStHelens_14Aug2015_source-KurtSpicer_38.jpg|None
1483|35|Kurt Spicer|"...a couple of close ups of deposits I believe are near the down valley end of the flow.  Others are close ups of the flow path, and some broad views showing the entire upper valley flow path for perspective. Unfortunately, I did not get any looking directly up the head of the valley, so source is not really defined.  It did rain for a couple hours up there that day, but I think it must have been a slide of some kind that initiated it."|||2015-08-15 12:16:04|EventData/35_MountStHelens_14Aug2015/photos_figures/35_MountStHelens_14Aug2015_source-KurtSpicer_39.jpg|None
1484|35|Kurt Spicer|"...a couple of close ups of deposits I believe are near the down valley end of the flow.  Others are close ups of the flow path, and some broad views showing the entire upper valley flow path for perspective. Unfortunately, I did not get any looking directly up the head of the valley, so source is not really defined.  It did rain for a couple hours up there that day, but I think it must have been a slide of some kind that initiated it."|||2015-08-15 12:01:25|EventData/35_MountStHelens_14Aug2015/photos_figures/35_MountStHelens_14Aug2015_source-KurtSpicer_40.jpg|None
1485|35|Kurt Spicer|"...a couple of close ups of deposits I believe are near the down valley end of the flow.  Others are close ups of the flow path, and some broad views showing the entire upper valley flow path for perspective. Unfortunately, I did not get any looking directly up the head of the valley, so source is not really defined.  It did rain for a couple hours up there that day, but I think it must have been a slide of some kind that initiated it."|||2015-08-15 12:01:21|EventData/35_MountStHelens_14Aug2015/photos_figures/35_MountStHelens_14Aug2015_source-KurtSpicer_41.jpg|None
1486|35|Kurt Spicer|"...a couple of close ups of deposits I believe are near the down valley end of the flow.  Others are close ups of the flow path, and some broad views showing the entire upper valley flow path for perspective. Unfortunately, I did not get any looking directly up the head of the valley, so source is not really defined.  It did rain for a couple hours up there that day, but I think it must have been a slide of some kind that initiated it."|||2015-08-15 12:16:02|EventData/35_MountStHelens_14Aug2015/photos_figures/35_MountStHelens_14Aug2015_source-KurtSpicer_42.jpg|None
1487|35|Kurt Spicer|"...a couple of close ups of deposits I believe are near the down valley end of the flow.  Others are close ups of the flow path, and some broad views showing the entire upper valley flow path for perspective. Unfortunately, I did not get any looking directly up the head of the valley, so source is not really defined.  It did rain for a couple hours up there that day, but I think it must have been a slide of some kind that initiated it."|||2015-08-15 14:39:13|EventData/35_MountStHelens_14Aug2015/photos_figures/35_MountStHelens_14Aug2015_source-KurtSpicer_43.jpg|None
1488|35|Kurt Spicer|"...a couple of close ups of deposits I believe are near the down valley end of the flow.  Others are close ups of the flow path, and some broad views showing the entire upper valley flow path for perspective. Unfortunately, I did not get any looking directly up the head of the valley, so source is not really defined.  It did rain for a couple hours up there that day, but I think it must have been a slide of some kind that initiated it."|||2015-08-20 09:52:46|EventData/35_MountStHelens_14Aug2015/photos_figures/35_MountStHelens_14Aug2015_source-KurtSpicer_44.jpg|None
1489|35|Kurt Spicer|"...a couple of close ups of deposits I believe are near the down valley end of the flow.  Others are close ups of the flow path, and some broad views showing the entire upper valley flow path for perspective. Unfortunately, I did not get any looking directly up the head of the valley, so source is not really defined.  It did rain for a couple hours up there that day, but I think it must have been a slide of some kind that initiated it."|||2015-08-15 12:18:49|EventData/35_MountStHelens_14Aug2015/photos_figures/35_MountStHelens_14Aug2015_source-KurtSpicer_45.jpg|None
1490|35|Kurt Spicer|"...a couple of close ups of deposits I believe are near the down valley end of the flow.  Others are close ups of the flow path, and some broad views showing the entire upper valley flow path for perspective. Unfortunately, I did not get any looking directly up the head of the valley, so source is not really defined.  It did rain for a couple hours up there that day, but I think it must have been a slide of some kind that initiated it."|||2015-08-15 13:17:02|EventData/35_MountStHelens_14Aug2015/photos_figures/35_MountStHelens_14Aug2015_source-KurtSpicer_46.jpg|None
1491|35|Kurt Spicer|"...a couple of close ups of deposits I believe are near the down valley end of the flow.  Others are close ups of the flow path, and some broad views showing the entire upper valley flow path for perspective. Unfortunately, I did not get any looking directly up the head of the valley, so source is not really defined.  It did rain for a couple hours up there that day, but I think it must have been a slide of some kind that initiated it."|||2015-08-15 13:32:58|EventData/35_MountStHelens_14Aug2015/photos_figures/35_MountStHelens_14Aug2015_source-KurtSpicer_47.jpg|None
1492|35|Kurt Spicer|"...a couple of close ups of deposits I believe are near the down valley end of the flow.  Others are close ups of the flow path, and some broad views showing the entire upper valley flow path for perspective. Unfortunately, I did not get any looking directly up the head of the valley, so source is not really defined.  It did rain for a couple hours up there that day, but I think it must have been a slide of some kind that initiated it."|||2015-08-15 14:40:40|EventData/35_MountStHelens_14Aug2015/photos_figures/35_MountStHelens_14Aug2015_source-KurtSpicer_48.jpg|None
1493|35|Kurt Spicer|"...a couple of close ups of deposits I believe are near the down valley end of the flow.  Others are close ups of the flow path, and some broad views showing the entire upper valley flow path for perspective. Unfortunately, I did not get any looking directly up the head of the valley, so source is not really defined.  It did rain for a couple hours up there that day, but I think it must have been a slide of some kind that initiated it."|||2015-08-15 12:18:01|EventData/35_MountStHelens_14Aug2015/photos_figures/35_MountStHelens_14Aug2015_source-KurtSpicer_49.jpg|None
