TS_permutation_entropy_antropy,TS_spectral_entropy_antropy,TS_svd_entropy_antropy,TS_hjorth_mobility_antropy,TS_hjorth_complexity_antropy,TS_petrosian_fd_antropy,TS_higuchi_fd_antropy,TS_detrended_fluctuation_antropy,TS_normalized_permutation_entropy_ordpy,TS_statistical_complexity_entropy_ordpy,TS_fisher_shannon_ordpy,TS_global_node_entropy_ordpy,TS_missing_links_ordpy,TS_renyi_complexity_entropy_short_ordpy,TS_renyi_stat_complexity_short_ordpy,TS_renyi_complexity_entropy_long_ordpy,TS_renyi_stat_complexity_long_ordpy,TS_tsallis_complexity_entropy_long_ordpy,TS_tsallis_stat_complexity_long_ordpy,TS_weighted_permutation_entropy_ordpy,TS_0_Absolute energy,TS_0_Average power,TS_0_Kurtosis,TS_0_Lempel-Ziv complexity,TS_0_Mean,TS_0_Median,TS_0_Skewness,TS_0_Standard deviation,TS_75th_percentile,TS_25th_percentile,FFT_permutation_entropy_antropy,FFT_spectral_entropy_antropy,FFT_svd_entropy_antropy,FFT_hjorth_mobility_antropy,FFT_hjorth_complexity_antropy,FFT_petrosian_fd_antropy,FFT_higuchi_fd_antropy,FFT_detrended_fluctuation_antropy,FFT_normalized_permutation_entropy_ordpy,FFT_statistical_complexity_entropy_ordpy,FFT_fisher_shannon_ordpy,FFT_global_node_entropy_ordpy,FFT_missing_links_ordpy,FFT_renyi_complexity_entropy_short_ordpy,FFT_renyi_stat_complexity_short_ordpy,FFT_renyi_complexity_entropy_long_ordpy,FFT_renyi_stat_complexity_long_ordpy,FFT_tsallis_complexity_entropy_long_ordpy,FFT_tsallis_stat_complexity_long_ordpy,FFT_weighted_permutation_entropy_ordpy,FFT_0_Absolute energy,FFT_0_Average power,FFT_0_Kurtosis,FFT_0_Lempel-Ziv complexity,FFT_0_Mean,FFT_0_Median,FFT_0_Skewness,FFT_0_Standard deviation,FFT_75th_percentile,FFT_25th_percentile,SPEC_permutation_entropy_antropy,SPEC_spectral_entropy_antropy,SPEC_svd_entropy_antropy,SPEC_hjorth_mobility_antropy,SPEC_hjorth_complexity_antropy,SPEC_petrosian_fd_antropy,SPEC_higuchi_fd_antropy,SPEC_detrended_fluctuation_antropy,SPEC_normalized_permutation_entropy_ordpy,SPEC_statistical_complexity_entropy_ordpy,SPEC_fisher_shannon_ordpy,SPEC_global_node_entropy_ordpy,SPEC_missing_links_ordpy,SPEC_renyi_complexity_entropy_short_ordpy,SPEC_renyi_stat_complexity_short_ordpy,SPEC_renyi_complexity_entropy_long_ordpy,SPEC_renyi_stat_complexity_long_ordpy,SPEC_tsallis_complexity_entropy_long_ordpy,SPEC_tsallis_stat_complexity_long_ordpy,SPEC_weighted_permutation_entropy_ordpy,SPEC_0_Absolute energy,SPEC_0_Average power,SPEC_0_Kurtosis,SPEC_0_Lempel-Ziv complexity,SPEC_0_Mean,SPEC_0_Median,SPEC_0_Skewness,SPEC_0_Standard deviation,SPEC_75th_percentile,SPEC_25th_percentile,label,SmallAreaEmphasis,LargeAreaEmphasis,GrayLevelNonUniformityNormalized,SizeZoneNonUniformityNormalized,LargeAreaHighGrayLevelEmphasis,WeightedZoneSizePercentageFeatureValue
0.6816895178285828,0.6340323493084472,0.5975204029194581,0.5157353435489016,1.4021199683876786,1.0097030565568592,1.4560739132131117,0.2859418621250057,0.6816895178285828,0.26324907218189986,0.24807275298674186,0.7659885590348154,0.1875,0.8104019733064068,0.22510275631393514,0.5976749326838595,0.2745560594729522,0.7704107011209145,0.3235408580764747,1.4558281849658394,401.182041011644,0.048335185664053495,10.5648732803033,0.08553186363088784,-0.17438382743575678,-0.17438352049038175,0.16836068822266717,0.13386427297120237,-0.1606274470782928,-0.1879120723540041,0.8357219001366519,0.7915556494702106,0.6637648965218756,0.4429924900146462,2.759930723808758,1.0183732992632524,1.6668142405166786,0.7986541215414399,0.8357219001366519,0.17236986669672044,0.13882641772422902,1.0284920523211896,0.0625,0.9108851803394714,0.12247395012931254,0.7750601875081917,0.20521624299414234,0.8898023873936475,0.20865570384185625,2.408155518579428,0.03350416757904282,2.019539938459483e-05,7.352486354221181,0.0891566265060241,0.0029698658259126806,0.001845440838214639,2.432605633560456,0.003370924273463747,0.0038273030507085934,0.0008368340675806068,0.8200943101974713,0.6977560286152191,0.6475087115112721,0.30843498627134047,4.500025185294646,1.01244192658413,1.4433551020230178,0.9297209222389496,0.8200943101974713,0.24891592911612023,0.20683977754743296,1.1031466468519566,-0.09333333333333334,0.8947749815876375,0.1786774584605543,0.7692224328902816,0.294445369571569,0.925916807711246,0.3177549227220369,3.6824486804110546,3569.623140283529,0.013438277687030238,12.463710393628565,0.015017016022166004,0.043223118817908204,0.003362195818461447,3.5295265413291332,0.10756388379401963,0.022832715321334535,0.0005768059871198594,au_manu_bhz_2023_04_02_18_04_11,0.11375401592475554,108723.9051490515,0.3274726243197391,0.02634381357363709,307125.9430894309,0.04643314325613872
0.6133574322720322,0.5792657823279145,0.6119719742866926,0.4942162144642347,1.2612820619181502,1.0078614407066737,1.4802327822110581,0.2736980828144638,0.6133574322720322,0.2846703446323303,0.2948673276971089,0.6310733292465969,0.3645833333333333,0.7525184039166831,0.26896089696247455,0.5286834610785011,0.281817748513047,0.7140929031908718,0.35222993519418094,1.275568744991625,281.59101344012134,0.0341778144726449,13.3863279494525,0.08191747572815535,-0.12355708675033895,-0.12355757860238553,0.07269257832772304,0.13750386537619802,-0.10853261195552033,-0.1371632551379731,0.7980189753008468,0.718163243024695,0.5808804788986682,0.3141704934017067,3.470411049622297,1.0166984228186404,1.6368040583966392,1.0638119712584662,0.7980189753008466,0.2045193313945125,0.18319852269348386,0.9483976770963982,0.13541666666666666,0.8855567525724336,0.15191614172937828,0.7332566521166425,0.23590377113932484,0.8646180913138856,0.2486508463728333,2.0388974779520854,0.03670853393028825,2.2288120176252732e-05,9.475255713962628,0.08737864077669903,0.0028288701456800737,0.0014060275161147185,2.7456971065361935,0.003777841914422252,0.0035024088800641364,0.0005698303313943045,0.8259369185083638,0.6804577435703607,0.6329973025500025,0.2948175988965129,4.684873795134479,1.012639329576654,1.4604250453074559,0.9053294005377848,0.8259369185083639,0.2448382513832524,0.20269126007120722,1.1384344248494294,-0.1,0.8977724568033588,0.1744713954157107,0.7774336572774175,0.29141528541848144,0.9293140120702638,0.31187574604954965,3.6797414469634466,2790.7307523134473,0.010583818780841277,12.36636319355876,0.015549150485436893,0.03903659331094894,0.0031036706549602048,3.5057208002631133,0.09518362792329896,0.023316970881973608,0.00023445828710182986,av_akrb_bhz_2020_07_22_06_12_44,0.09088281269794364,78679.43661971831,0.3208966474905773,0.028827613568736362,459951.9549295775,0.0456560701820583
0.6857887206825245,0.710854409234021,0.7259599860868573,0.6454175863629125,1.3334548737882548,1.0100383638247024,1.667873641217152,0.231631852009634,0.6857887206825244,0.2675976460496848,0.2589135191766223,0.7576337097206394,0.2916666666666667,0.8033417445146112,0.2327860516563154,0.6082806046007175,0.2799308950294638,0.7785335973354092,0.32760054907530956,1.7291103652554976,83.09621117707351,0.010763757924491388,31.798478377881047,0.08807149332987955,-0.066277567879071,-0.06627742807189951,0.008540884595601216,0.07981007349919396,-0.06387997189628203,-0.06871321448161105,0.735434140038611,0.6332768486083904,0.4227921155029577,0.22590193453195082,5.1536052582109155,1.014889280204782,1.3345537099165325,1.1317943820213723,0.7354341400386109,0.21045144311803093,0.13738864976763907,0.7834896167667621,0.20833333333333334,0.8724307504296809,0.16440594184680415,0.6261762775608414,0.22558462397013124,0.7919333189234032,0.2566305573333179,1.7497946098323642,0.012478671848101693,8.087279227544843e-06,1.502041730876961,0.08484455958549222,0.002205085322675184,0.0016178843608561947,1.383301329465144,0.0017943355517070793,0.002821726607446726,0.0009142000707845208,0.8235600021668479,0.6532755715135904,0.5889305458369574,0.2511618344280671,5.419901089756488,1.0124995292659917,1.4942970722458615,0.9604779771279599,0.8235600021668479,0.2456401858404831,0.20674370160802602,1.12882675340285,-0.09833333333333333,0.8970132699820944,0.17552149862282748,0.7732431795443456,0.29147542899178613,0.9275886424208514,0.31316117825218115,3.7203924156162236,729.1782293846447,0.002951290233919176,14.70675986868838,0.013044780468851186,0.01866216152459593,0.0009951557324005674,3.8298054263209553,0.051019623833262154,0.007940276453954943,9.184512986303817e-05,av_dt1_bhz_2020_07_22_06_12_44,0.16844312971616543,527309.1517509727,0.31005768444639586,0.044921194870474954,1789337.8560311284,0.03192804174677286
0.6227626213655322,0.6235948267764951,0.7208131761427787,0.5470111442110432,1.4600282825818711,1.008101832448846,1.4795844119259423,0.29359410100061045,0.6227626213655322,0.2804268784902248,0.28140497312019597,0.6525845627115047,0.3333333333333333,0.7640484810607698,0.2609569932553042,0.535736152065209,0.2789971723223753,0.7201374267344115,0.3463207812216107,1.6127907833271347,107.51559282543471,0.013890903465818437,17.75435806257145,0.07983464668647462,-0.041346834618335125,-0.041346897880551015,0.13048589059526222,0.11036099072740517,-0.036457048004151504,-0.046020886263202776,0.7783062157293715,0.6707518448196591,0.4851762789377447,0.24833618977957025,4.95229817739874,1.0174972562638738,1.4393323297110463,1.0569623195133366,0.7783062157293714,0.18774035972925074,0.10799886554097148,0.8437598754985002,0.13541666666666666,0.8953846781380621,0.13939292801417724,0.6776088836266219,0.20961415495589664,0.8283894504190858,0.22860888756707184,1.9452557204756018,0.023872805560126352,1.5431677802279477e-05,6.902897767252217,0.07816537467700259,0.0027362475710675438,0.001839339296162905,2.3294060322472414,0.0028168525428208784,0.0033062892512859196,0.0009463015165853137,0.8170043452951476,0.6674975799171649,0.6058395389232349,0.26344324815202236,5.17882612384175,1.0124132661642398,1.4516907934002607,0.947633450738857,0.8170043452951475,0.2519128883370925,0.21727546496682462,1.1049791338816188,-0.10333333333333333,0.8929675548135724,0.1810215692288383,0.7659549872790843,0.2976362774018858,0.9245462958629868,0.3224161338718538,3.5892101404959833,1406.1808853889072,0.005676699401273691,15.18795973907605,0.013499547862033329,0.025503170698316237,0.001120761686701808,3.8789490117864402,0.07089615482574883,0.010187234927829851,8.627497595635102e-05,av_dtn_bhz_2020_07_22_06_12_44,0.1775416629051059,283308.74436090223,0.3705410141896094,0.04881564814291368,1620398.3345864662,0.028232369565860733
0.657773631366618,0.6484139044125498,0.708081266728834,0.5339366555502958,1.4453110999553556,1.009201283836712,1.4896977640651987,0.28600464313941754,0.6577736313666178,0.2759105633094147,0.2761653251920775,0.7103818089087837,0.3125,0.786112142167627,0.24536694576428925,0.577082879335508,0.2829350647922427,0.7542428809984945,0.3397955714993933,1.5621818366301206,182.01525844179204,0.02298172455073132,7.273892804288852,0.08584774649665446,-0.05504440597280115,-0.05504909300542449,-0.05827178493289041,0.14124070431454636,-0.02769180862261933,-0.08180029443884296,0.8612957697819673,0.8214149471698003,0.6685681769860644,0.4611572870964788,2.8915959514814107,1.0200781410682709,1.715770313829685,0.8819626871492158,0.8612957697819673,0.15415974722998552,0.13018252462494773,1.060935169147125,0.09375,0.9243501965605778,0.10559368857553125,0.8114828367165087,0.189430212342869,0.9104218308483887,0.1872722107467894,2.538720129956708,0.03737500929334512,2.361023960413463e-05,8.333150261067727,0.0946969696969697,0.0033501257711123994,0.002218775667366093,2.4950780800078145,0.0035173841796948538,0.004154108625286617,0.0011325607961865868,0.8206207946548997,0.6981282112880035,0.6518355677355079,0.3229271526652543,4.285359186360582,1.012494070042991,1.4664237679516479,0.886064613886429,0.8206207946548997,0.24917050542714503,0.21179308343445688,1.1149961801233115,-0.10333333333333333,0.8948081937734016,0.17857263770233459,0.7706155138714647,0.29522482571038283,0.9264978762539977,0.3182382138954145,3.7387874128154874,4161.853481705771,0.016419446333922897,8.589472297104443,0.01763113874510794,0.05562651721500982,0.007114249037286843,2.950724767509173,0.11543427627141202,0.04473213692212117,0.0006018000298198964,av_pkl5_bhz_2020_07_22_06_12_44,0.06214637036959498,42765.69574468085,0.30673607967406064,0.02366681756450883,202629.43829787234,0.05979115203233775
0.6916012735471998,0.7075474441537112,0.7421212068435278,0.6276712820947093,1.270391220453031,1.0105438389096784,1.6535445640064226,0.2365842647271499,0.6916012735471997,0.2739501821041051,0.2955169332306778,0.7398126773149064,0.3125,0.7995572813326787,0.23615022174439237,0.6241769049214533,0.29003128333792383,0.7904550890597319,0.3361171731171854,1.6464558299271903,72.59738246002065,0.009429456093001774,24.182663831547586,0.09233766233766234,0.00026777870212234994,0.0002677131938049193,0.6543896605392749,0.09709871154078749,0.0057358776019766355,-0.005436927794091745,0.8377582262949476,0.7406159648642934,0.5152878740718666,0.3096618430602009,3.759450070857954,1.0201796591998595,1.5317005600951235,0.976650091182158,0.8377582262949476,0.15203562236477586,0.08149630034141987,0.9334267566560057,0.11458333333333333,0.9236008645898806,0.10621630651537489,0.7567220299880909,0.17966207122503117,0.878960341799514,0.18400788570866441,1.9108438731186326,0.01859564917719184,1.207509686830639e-05,0.7877963412968914,0.09149902660609993,0.0026795028032397914,0.002016618952799157,1.147420067978407,0.0022107749121021538,0.003878730688755608,0.0009209965071092072,0.817795230375628,0.6501627961677149,0.6001888234005228,0.2634268228464215,5.23625196917277,1.0124000548833572,1.4910979103517341,0.941505496117214,0.817795230375628,0.2513135979536129,0.21766989849073526,1.0991068630520695,-0.08666666666666667,0.8932121521016043,0.18081991277142295,0.7667317079482885,0.2968134741602703,0.9248730588912382,0.3212314203289127,3.7527724393593167,1455.8664538821351,0.005908572899574005,12.673310977823578,0.014512987012987012,0.028056586439071732,0.00206138711939603,3.5728452583345747,0.07156379585630639,0.014737030601291765,0.00015101905575900357,av_pn7a_bhz_2020_07_22_06_12_44,0.16261980584469818,414024.1182108626,0.34795700680827607,0.050271004093131504,1291499.2428115015,0.031494205420070184
0.6646245292222143,0.638266281171488,0.6801815941219678,0.5726390271365701,1.17070103802572,1.009482092655029,1.6301252698566215,0.22545694170906033,0.664624529222214,0.2766697794375467,0.2843810675929816,0.7063701103628981,0.3333333333333333,0.7872399454268486,0.24499349070743853,0.587487159801055,0.28565945270623583,0.7624779028531411,0.34045441355804534,1.3726109819707317,115.40278334079545,0.014572898515064459,16.673135030039806,0.08825757575757576,-0.02666972504607899,-0.026669179191337544,0.14809391404827912,0.11772758499430895,-0.017185819750107495,-0.03652883793157602,0.8549208630363335,0.727989189613637,0.5847587181373355,0.33735895825586276,3.17882427933116,1.0199718471130677,1.6521716691156991,0.9937391866804725,0.8549208630363333,0.14571303180517525,0.08828820538817639,1.036360267022828,0.03125,0.9285689895566938,0.10007328775045783,0.7873661030412213,0.17615757385713232,0.8969028589259876,0.1765395794249758,1.9732697447241825,0.0272105838711482,1.7178398908553156e-05,3.714593018201975,0.08643533123028391,0.0027152430817187255,0.0015275099149754563,1.9026919743768462,0.0031296989965753645,0.0036932427816646694,0.0005666379320549501,0.815797271331681,0.6540426291704611,0.6189985826688285,0.27906066921996936,4.924384972990648,1.012392690876868,1.4798180236818663,0.9510948567212021,0.8157972713316811,0.25352844573251804,0.2149075920335675,1.0929575912361864,-0.08666666666666667,0.8916884449219908,0.1829549519831478,0.7648083432375363,0.29899527605034065,0.9240627958408695,0.3243388082946272,3.723811261443347,2182.3107977322857,0.008610793120759968,14.435886467201627,0.014528093434343435,0.03264600631845926,0.0026445139635418724,3.8023493976674225,0.08686194458189261,0.016600844241054596,0.0003092225935703464,az_sio5_bhz_2019_07_06_03_19_53,0.10532319823522657,189522.34551495017,0.33523912539596695,0.03864195759428704,552918.3787375415,0.034280420012353305
0.619810426008364,0.6194456834446329,0.5040171679973127,0.4863342344760895,1.39152991771698,1.0080965776571806,1.4200100704925755,0.2942122335550129,0.619810426008364,0.2825317289865754,0.2899270784685633,0.650298531322218,0.3333333333333333,0.7592235059468774,0.264349593658179,0.5343741619967386,0.28120792728650507,0.7189754019842077,0.34970790623746917,1.4120826458398572,209.6178553107053,0.026205507602288448,25.738072410930705,0.081375,0.1442196230068803,0.1442146897315979,-0.49490734220427895,0.07350464103436932,0.1567913293838501,0.13211214542388916,0.856025823046686,0.8184009874879633,0.6640697109855627,0.42344149947166443,3.1543993949890137,1.0196631288174076,1.7409263727223956,0.8160859446594623,0.856025823046686,0.15452601591671075,0.11187090508874298,1.0344963021671192,0.052083333333333336,0.9236653478432233,0.10641520484172755,0.799871427423103,0.18827568749668958,0.9039775464130839,0.18755220633476993,2.451979819553581,0.010027397535732563,6.267123459832852e-06,7.215773711595395,0.08494690818238601,0.0016023253102468425,0.0008453749469481409,2.503525360315008,0.0019224366190797595,0.001927367877215147,0.0004699545679613948,0.8117367440281303,0.6988490717249712,0.6700763405108058,0.338875346898631,4.105482565319605,1.0123703112294131,1.4621722442579592,0.9059727903972729,0.8117367440281305,0.25826926068078604,0.21876926748126949,1.0762356143781506,-0.07666666666666666,0.8883314459592017,0.18767495899255676,0.7610368772806088,0.3035737779398774,0.9224631058751682,0.33082425142420036,3.734265909181131,727.6936256333393,0.0028425643288971414,12.769380740185568,0.01829296875,0.02120393131602468,0.002841322392553323,3.5399995816778342,0.04891775262494731,0.0151985672153278,0.0005187944438763687,g_inu_bhz_2011_03_11_06_15_37,0.05909766320003537,38746.967741935485,0.33672395002739997,0.019327746615027494,310723.99255583127,0.06072439714927268
0.7226413631025612,0.3503396995662869,0.732309134273602,0.6127590537071228,1.2612653970718384,1.0114857731805418,1.6459794307298596,0.20243471542778127,0.722641363102561,0.26467768787213536,0.28158065166519736,0.8028106143245848,0.3125,0.8156568445510909,0.2243364497457038,0.6630470547250709,0.28611227559347135,0.818368372538486,0.32142622765483764,1.6100741031156742,430.35461954012646,0.05270078613031184,3.926490635656079,0.0920778743724746,-0.003180616931289387,-0.003181278705596924,0.000791391976918411,0.2295304269855008,0.05752992630004883,-0.06469994783401489,0.9870250148064762,0.7195021599632943,0.7807612225019858,0.5102905035018921,2.2653493881225586,1.0294706108285196,1.5851983234762828,1.0661074795022032,0.9870250148064759,0.01700593451024628,0.014421517976097321,1.2851574122520204,0.0,0.9933604919166151,0.01010720824781945,0.9809771964587647,0.02377817723895136,0.9921289035897959,0.020489382959830875,2.132948429110474,0.10532988343264806,6.454036975039709e-05,127.80338787606249,0.04470300061236987,0.0011979941473699688,5.027169027016498e-05,10.445419208957196,0.007941388870678736,0.0001028585247695446,2.1469428247655742e-05,0.8146656140671457,0.6773889366257272,0.6946026771434904,0.3959353720469879,3.4349172689893237,1.0123623410129996,1.5430635422801282,0.8623110885616142,0.8146656140671458,0.2580555201682051,0.21526369191166703,1.0834717176102877,-0.041666666666666664,0.8883893801609919,0.18803463728436468,0.765987260309061,0.3034208669695222,0.9245598850879817,0.3291150806780064,3.6749088666969776,13024.391457948615,0.04983638918183619,8.45686823237089,0.019966021795028776,0.10727215273376331,0.03015227136414468,2.917219378884799,0.19577763850096594,0.09837251877439042,0.007371605008339756,ge_bkb_bhz_2018_09_28_10_02_43,0.21342840404411048,260023.05167173254,0.3694625881135614,0.061667944679003335,1230405.1276595744,0.029270547153824426
0.6604149576744957,0.27380766319688266,0.6808476004328374,0.5304442644119263,1.25074303150177,1.0092704758563837,1.5363952986268432,0.2352321902538049,0.6604149576744957,0.2737317829058735,0.2780717170749787,0.7004514605746668,0.375,0.7924578754342969,0.23929520654658867,0.5787471557570849,0.282521398081489,0.7555693255772641,0.338795230022398,1.2893038328225734,385.38030931391523,0.04598261655099812,4.8483041291253866,0.08327368169887855,-0.0020771554605228696,-0.0020821988582611084,0.0015147127904635716,0.21441272373561088,0.05317041277885437,-0.05723659694194794,0.9272745728461641,0.6810527243540045,0.6772032362736451,0.3753277361392975,2.4811973571777344,1.025878733893883,1.4252634383786575,1.0421345682441459,0.9272745728461642,0.09711673955243144,0.11856125431376556,1.1227227049798252,0.041666666666666664,0.9571211034544649,0.0629415150815669,0.9068147606601656,0.12665111152843467,0.9590665880405425,0.11626826935440898,1.5214721488597056,0.09194103946186767,5.489017281305533e-05,202.2639256711454,0.0441527446300716,0.0009539398590215958,2.8791168915631715e-05,13.065823905952854,0.007344890799641344,9.251001756638288e-05,1.1165506293764338e-05,0.8103651646084958,0.7035880820367993,0.729181176777455,0.44616983820452694,3.05601449743336,1.0123068207450807,1.550512988364213,0.8407840674697318,0.810365164608496,0.26282121979801937,0.22869858775658825,1.0650598191888854,-0.025,0.8848239488198566,0.19300036780626853,0.7621067256285524,0.3081944481262419,0.9229183567416744,0.33588287425061447,3.6472078411277256,8881.104759797876,0.033110899362835684,12.15295217128102,0.021329187544738726,0.08105495508008165,0.01646806100770292,3.40567658098149,0.1629136893414656,0.08040585883870485,0.0034802948007785594,ge_luwi_bhz_2018_09_28_10_02_43,0.026695135799214332,176100.77290836655,0.34077236869256045,0.017507658608593515,1230101.1952191235,0.04484688837668752
